best_params,model_name,target,rmse_train,rmse_test,mae_test,r2_test,overfit_ratio,split_seed,track,feature_set
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",RF,T_C,61.43988205930842,153.77272550110493,117.8694445559019,0.23437079364053404,0.3995499322723973,42,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': None}",RF,P_kbar,4.146922051844049,12.030919579891334,6.931354318396464,0.2539927357230338,0.3446887018325082,42,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,34.67289873382597,167.90588042275843,125.7116210634835,0.08716626680188644,0.2065019917499346,42,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': None}",ERT,P_kbar,4.93425471339443,11.174381844103507,7.0140567303600765,0.3564349893645885,0.4415684717269739,42,opx_only,alr
"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,T_C,43.84663132542319,146.95141067075534,104.29510405924184,0.30079039253305795,0.298375028353158,42,opx_only,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,P_kbar,5.483084074485608,10.386349667730268,6.205499562471994,0.44400448554121397,0.5279125246015165,42,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 63, 'max_iter': 200, 'max_depth': 7, 'learning_rate': 0.01, 'l2_regularization': 0.0}",GB,T_C,81.30067424251938,147.38900082840019,110.54170373893497,0.2966199964305405,0.5516061156909183,42,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,P_kbar,4.034757504067827,11.844636414563263,7.386266578660319,0.27691579152545276,0.34064004692512106,42,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",RF,T_C,39.59243379540024,151.6826267696167,111.5124908839825,0.255042408703798,0.2610215463603175,42,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 20}",RF,P_kbar,3.5440088953505637,10.40429221111245,5.846389656085229,0.4420818484714384,0.34062950400079456,42,opx_only,pwlr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30}",ERT,T_C,40.51074514266116,161.2258726927098,119.73865802428224,0.15835423802670257,0.251267023499839,42,opx_only,pwlr
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,4.3174418183914085,11.602191766695768,7.117964998323956,0.3062140705701991,0.3721229492848651,42,opx_only,pwlr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",XGB,T_C,55.911572518921936,149.16535113200092,106.49679135595606,0.2795633838777142,0.37482949019068174,42,opx_only,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,3.2227216531765888,10.169870624908766,5.969313947921941,0.4669397911327563,0.3168891495318801,42,opx_only,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,T_C,51.1046796333639,153.16968316910695,113.93870567121155,0.24036407359292955,0.33364748542922684,42,opx_only,pwlr
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,4.617802223684069,11.403711674948996,6.828506779943128,0.3297483905295141,0.4049385283765272,42,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,48.39164133147969,153.20492280541308,115.29128015961078,0.3028750276206912,0.31586218278992473,43,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 20}",RF,P_kbar,4.641713534770807,12.89364960685923,8.445656776363567,0.10257513754001768,0.35999997489473307,43,opx_only,raw
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,31.402074168754037,145.52616705458027,108.50894843610435,0.3710047276081826,0.21578300868033268,43,opx_only,raw
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,4.879890821419869,14.358213188006209,9.04867340781631,-0.1128769933411291,0.3398675557691377,43,opx_only,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,T_C,60.393183705304246,151.18786300305007,116.45511936986304,0.32111055506752517,0.3994578830979698,43,opx_only,raw
"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 10, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,P_kbar,4.766036439205555,11.947658613174731,8.408701659670099,0.22943020910582568,0.39890966033713315,43,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,T_C,93.18819268982398,148.959500503641,116.26636788583914,0.34097541804187015,0.6255941539462009,43,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,6.593354379843254,12.63946914137967,8.745709557265798,0.137609353703112,0.5216480459814273,43,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",RF,T_C,66.75514787108193,149.9701982972575,115.6922790236609,0.332002047910976,0.4451227552474516,43,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': None}",RF,P_kbar,4.7795771144103245,12.097176531589719,8.255235448900033,0.21002307461373926,0.39509856716807196,43,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,38.078760789392476,153.2504030264781,114.9553943812362,0.30246107089808216,0.24847413146974467,43,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': None}",ERT,P_kbar,5.422711006581659,11.799891738223117,8.07163240897474,0.24837292629799124,0.4595559965195271,43,opx_only,alr
"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,T_C,43.35211464134596,149.26445818484362,114.60109018412669,0.33827427671748767,0.29043829434372315,43,opx_only,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,P_kbar,5.611813366275996,11.817951283890459,8.19443419579895,0.2460704592598255,0.4748550092540737,43,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 63, 'max_iter': 200, 'max_depth': 7, 'learning_rate': 0.01, 'l2_regularization': 0.0}",GB,T_C,80.98273457607789,154.50427547158978,122.85780901274397,0.2910000521771279,0.5241455896860859,43,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,P_kbar,4.720369411077281,12.099479467384866,8.441092914954455,0.20972227065330606,0.3901299575573827,43,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",RF,T_C,39.49711067128902,146.62313658752785,108.87576548707074,0.361486312940843,0.2693784322893059,43,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 20}",RF,P_kbar,4.3361295394751425,11.786166952579206,7.885379252752299,0.2501203865850785,0.3678998911962852,43,opx_only,pwlr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30}",ERT,T_C,43.57421230206278,151.03416130865412,114.46681408654847,0.322490208370352,0.2885056726538463,43,opx_only,pwlr
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,4.7181856168201515,11.453477483636458,7.683346799186714,0.29185677855628944,0.411943501313117,43,opx_only,pwlr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",XGB,T_C,55.935087317352625,146.9930851148066,112.76106742803411,0.35826014814230855,0.380528698160634,43,opx_only,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,3.487566384516306,12.358912071244072,8.21071943480727,0.17546925467223384,0.2821904035251576,43,opx_only,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,T_C,64.49483292684722,149.52962384737148,114.14393074267153,0.33592110036305156,0.4313180978284187,43,opx_only,pwlr
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,5.179184170080533,13.598324076191124,8.947031851986058,0.0018009694644620655,0.3808692998535461,43,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,47.385955158596005,131.07033349098776,95.20118874797679,0.46173709042650746,0.36153074381133093,44,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 20}",RF,P_kbar,4.114499257155058,14.637811772377496,8.410010522089967,0.16074227494071758,0.2810870450540555,44,opx_only,raw
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,32.84689351098658,131.67062251807013,90.78680039791094,0.456795419446839,0.24946258233478588,44,opx_only,raw
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,4.447813279157621,13.577506466127016,8.028852998150935,0.27792373873010745,0.32758690192886053,44,opx_only,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,T_C,62.31012306426828,129.59979430427094,90.13399710232413,0.47374738094238544,0.4807887496949126,44,opx_only,raw
"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 10, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,P_kbar,4.487629445761596,14.709337819724201,9.43565902428683,0.15252035615549864,0.305087115461037,44,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,T_C,87.88908588618743,135.61169778344842,94.22072391324328,0.42379111325732144,0.6480936919360242,44,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,5.049506087360397,14.635717473808656,8.926653813855078,0.16098241063064966,0.3450125418447534,44,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",RF,T_C,66.45983559080177,135.46500550088055,94.95777130603369,0.42503701876999433,0.4906051961173823,44,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': None}",RF,P_kbar,4.245991022057529,14.71955586359899,8.491638731783594,0.15134252041066754,0.28845918052172587,44,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,38.162703947192895,134.2563885869679,91.62264204401276,0.4352508742639012,0.2842524244011827,44,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': None}",ERT,P_kbar,5.119176212856875,14.903013210036226,8.976809486907875,0.1300561870500343,0.343499407851926,44,opx_only,alr
"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,T_C,45.85349363400165,130.52610209991647,92.53904790682562,0.4661977702938721,0.35129750215708766,44,opx_only,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,P_kbar,5.3624497406352925,13.989571340641538,9.095850731251618,0.2334299530385049,0.3833176592807153,44,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 63, 'max_iter': 200, 'max_depth': 7, 'learning_rate': 0.01, 'l2_regularization': 0.0}",GB,T_C,84.37066326322459,133.65233501984778,94.95009178314805,0.4403213411915533,0.6312696538425258,44,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,P_kbar,5.055392402817497,15.493895369758118,10.046351075028316,0.05970469283898572,0.3262828541287883,44,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",RF,T_C,41.35687869642127,116.62083462839074,80.17940733270866,0.5738740953279032,0.354626845436357,44,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 20}",RF,P_kbar,3.6035884932628006,12.291711082006152,7.85580547263277,0.40820986941399906,0.29317224178317186,44,opx_only,pwlr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30}",ERT,T_C,45.83671320601425,119.22124579149276,84.6272817632739,0.5546587158905025,0.3844676584421752,44,opx_only,pwlr
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,4.215941731438307,14.040227919857605,8.71766651630715,0.22786836421801082,0.30027587554156066,44,opx_only,pwlr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",XGB,T_C,59.07314460557458,113.27264420019465,78.88548737046915,0.5979910489655293,0.5215128950390748,44,opx_only,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,3.210666417044755,14.514745750686284,9.634534439614338,0.17479491276562376,0.22120032084564406,44,opx_only,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,T_C,74.28462022253368,127.50323775293262,88.8167778458117,0.49063620554756826,0.5826096774615052,44,opx_only,pwlr
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,4.040997558861398,15.973855054352445,10.22234832546163,0.0005466922671971686,0.2529757247146383,44,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,47.01231764696299,170.78822016175732,123.0488306350446,0.33138178857837197,0.2752667461633863,45,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 20}",RF,P_kbar,4.4152311843038055,10.153689149599224,6.767450510810484,0.26023203946363227,0.4348400979439162,45,opx_only,raw
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,30.5961192789138,173.68310658225846,127.74594663774603,0.3085233277955194,0.17616059432022596,45,opx_only,raw
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,4.682659056011239,9.479492772883033,6.456325659175654,0.3552104496796993,0.4939778074842168,45,opx_only,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,T_C,60.14900991571396,163.96700655303204,116.98072323910051,0.38372391868551825,0.3668360554979083,45,opx_only,raw
"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 10, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,P_kbar,4.788430384346299,9.9405207525563,7.441171547147763,0.29096762880386473,0.48170820257227553,45,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,T_C,68.19496878151764,161.99609654010786,118.05550337995001,0.3984503533728928,0.4209667407920139,45,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,6.153420724900359,8.920298985411815,6.648315003329023,0.4290387782945242,0.6898222509092592,45,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",RF,T_C,62.043298943543206,163.88487114945957,122.07565525801151,0.3843411819721636,0.37857856255054206,45,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': None}",RF,P_kbar,4.586113175277351,9.818124310017073,6.471118541654656,0.3083205960042217,0.4671068556952684,45,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,36.24321958221415,175.359271074889,130.50775031640046,0.2951124510517068,0.20667980289867943,45,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': None}",ERT,P_kbar,5.2768750056792095,9.46560050328106,6.821973960801309,0.3570989529520381,0.5574791587549134,45,opx_only,alr
"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,T_C,44.90639194771819,166.61337453995264,123.24488517501604,0.36367044158390327,0.2695245328996681,45,opx_only,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,P_kbar,5.890260763054947,9.070101023848123,6.777108332651652,0.4097010108186091,0.6494151220110576,45,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 63, 'max_iter': 200, 'max_depth': 7, 'learning_rate': 0.01, 'l2_regularization': 0.0}",GB,T_C,77.73164545210511,166.55098991837767,125.71574549096121,0.3641468708855917,0.4667138003214474,45,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,P_kbar,5.931982983252936,8.961911561841145,6.561459922971375,0.4236993642345205,0.6619104576428405,45,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",RF,T_C,42.07856416990161,160.3279463949975,116.50615552981526,0.4107754466743567,0.26245308516728144,45,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 20}",RF,P_kbar,4.0889063885734815,8.937398147215145,6.135704381992948,0.4268477495970422,0.45750522928729176,45,opx_only,pwlr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30}",ERT,T_C,41.482368863988484,162.1784469589728,119.34390733416862,0.39709532605955944,0.25578225492862505,45,opx_only,pwlr
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,4.584687000127728,9.043829619866647,6.471002440979535,0.41311564178248183,0.5069408859778287,45,opx_only,pwlr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",XGB,T_C,55.1653401217655,167.14918391340345,122.2482171564354,0.3595711359547006,0.33003655076381067,45,opx_only,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,3.458752826924801,10.020211631099334,7.29717282177668,0.2795537599637855,0.345177622415679,45,opx_only,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,T_C,49.535420529771216,170.5506085602333,122.4837711943627,0.33324094406072513,0.29044411478764565,45,opx_only,pwlr
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,4.756997918229244,10.525877896739892,7.713466206680355,0.20500490989663356,0.4519336025836473,45,opx_only,pwlr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,44.29139109714916,162.6679062375806,127.07862186908389,0.3538772940913075,0.2722810671237168,46,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': 20}",RF,P_kbar,3.7856727036963984,19.079159096440776,11.376325137199448,0.011372255893068228,0.19841926389735998,46,opx_only,raw
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,30.522743485120266,156.9774822726309,122.49373192382568,0.3982917470855174,0.1944402664842709,46,opx_only,raw
"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 30}",ERT,P_kbar,3.755194501362417,17.693166366833957,11.163253138375556,0.1497914710537651,0.21223982318967916,46,opx_only,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,T_C,57.59782087962326,157.30374949920278,118.83628089824424,0.3957879268350778,0.36615669405842843,46,opx_only,raw
"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 10, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,P_kbar,3.850705826928768,18.939342792438833,12.896578102112208,0.025808929976029238,0.2033178167336455,46,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,T_C,86.26141521735373,157.04692573375894,120.69239605213036,0.39775926375869075,0.5492715939157725,46,opx_only,raw
"{'min_samples_leaf': 20, 'max_leaf_nodes': 15, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.0}",GB,P_kbar,5.175802735793079,18.366482447034752,12.056653764611845,0.08385057956905184,0.2818069682487681,46,opx_only,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",RF,T_C,63.61765087158117,156.39704870351693,122.48589955174248,0.40273322460646743,0.4067701494302596,46,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': None}",RF,P_kbar,3.767012055684699,19.896252302569614,12.104098698338474,-0.07511988408921089,0.18933274459925234,46,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",ERT,T_C,37.04991211174663,155.0332833052505,119.65024044056669,0.41310401425982934,0.23898037454833326,46,opx_only,alr
"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.66, 'max_depth': None}",ERT,P_kbar,4.4213155877105095,19.01475825955737,12.277773801843885,0.01803512806417995,0.23252021021556912,46,opx_only,alr
"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",XGB,T_C,42.87212212659356,162.67200146577983,123.6392556150006,0.35384476089783523,0.26354948448588594,46,opx_only,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,P_kbar,4.484223807161511,18.18799995265537,12.072943466748832,0.1015700443825227,0.24654848355147665,46,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 63, 'max_iter': 200, 'max_depth': 7, 'learning_rate': 0.01, 'l2_regularization': 0.0}",GB,T_C,80.07559615038679,169.37820573854972,134.00694679108787,0.29947069823854067,0.47276209947571746,46,opx_only,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 800, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 0.1}",GB,P_kbar,4.605978360595395,18.14426067184682,12.053089724479136,0.10588601414814158,0.253853184976678,46,opx_only,alr
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",RF,T_C,36.15699176253875,154.38199477879755,116.9668810662413,0.4180247090827629,0.23420471936734208,46,opx_only,pwlr
