pipeline,track,target,regime_type,regime,regime_lo,regime_hi,n,method_family,method,method_label,rmse,rmse_lo,rmse_hi,mae,mae_lo,mae_hi,n_used
opx,opx_only,T_C,P,deeper_mantle,30.0,1000.0,29,v10,GB/raw,v10 GB raw,300.5245159065129,211.30994689490362,379.91295695657135,215.5447019710073,148.2324486763949,288.24942516710286,29
opx,opx_only,T_C,P,deeper_mantle,30.0,1000.0,29,v10,GB/alr,v10 GB alr,272.47774942721037,183.85431907745175,344.4050676578096,192.29522360422123,128.9872462228751,256.33825449563926,29
opx,opx_only,T_C,P,deeper_mantle,30.0,1000.0,29,v10,GB/pwlr,v10 GB pwlr,303.43440232123646,219.93277305459333,376.6479292974132,223.58186551150195,157.65670546626365,293.327550955931,29
opx,opx_only,P_kbar,P,deeper_mantle,30.0,1000.0,29,v10,GB/raw,v10 GB raw,25.112466719443937,16.28079811252436,33.341193532131484,19.555406910808735,14.247825187839005,25.280523654719644,29
opx,opx_only,P_kbar,P,deeper_mantle,30.0,1000.0,29,v10,GB/alr,v10 GB alr,24.666363057348676,15.222817477399825,33.473955751288315,18.605015947736156,13.474690477974269,24.56670870791385,29
opx,opx_only,P_kbar,P,deeper_mantle,30.0,1000.0,29,v10,GB/pwlr,v10 GB pwlr,22.375422104675653,12.117863333672654,32.004370005231706,15.508576698764076,10.281023301688752,21.673995511172702,29
opx,opx_only,T_C,P,deeper_mantle,30.0,1000.0,29,v10,CatBoost/raw,v10 CatBoost raw,285.93779160097375,194.51130025667248,361.7418921019765,193.7480887181452,125.27552397777981,264.533015352638,29
opx,opx_only,T_C,P,deeper_mantle,30.0,1000.0,29,v10,CatBoost/alr,v10 CatBoost alr,276.30135196056364,189.51763938262462,348.9421123725109,185.3257361837405,118.60813296651817,255.136889760872,29
opx,opx_only,T_C,P,deeper_mantle,30.0,1000.0,29,v10,CatBoost/pwlr,v10 CatBoost pwlr,279.9771005381112,198.61414766917852,349.3489372326193,196.26708414212408,133.03261746972152,266.77486587476596,29
opx,opx_only,P_kbar,P,deeper_mantle,30.0,1000.0,29,v10,CatBoost/raw,v10 CatBoost raw,24.85377601848643,16.03365103239661,33.074709534370555,18.90841359608663,13.631882491494688,24.58084203288318,29
opx,opx_only,P_kbar,P,deeper_mantle,30.0,1000.0,29,v10,CatBoost/alr,v10 CatBoost alr,26.9184060269703,19.03212865528179,34.44604262445234,21.700556048947124,16.344385471378626,27.324910646313914,29
opx,opx_only,P_kbar,P,deeper_mantle,30.0,1000.0,29,v10,CatBoost/pwlr,v10 CatBoost pwlr,23.94761473291783,15.380107753111227,32.06872188936424,18.326003382865824,13.323214450699172,23.906528644042705,29
opx,opx_only,T_C,P,deeper_mantle,30.0,1000.0,29,v10,LightGBM/raw,v10 LightGBM raw,270.9460028418673,183.95485034166543,341.45792978685046,187.734902973676,122.41492658984008,255.43772873240377,29
