citation,sample,tectonic_setting,location,T_C_pre,T_C_post,T_C_correction_form,P_kbar_pre,P_kbar_post,P_kbar_correction_form,regime_pre_from_P_pre,regime_post_from_P_post
[359] SEN G. (1988),samp. 77KALI-7,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1220.1483067701286,1220.1483067701286,none,16.364303334324745,18.682224266402542,A,lithospheric_mantle,lithospheric_mantle
[359] SEN G. (1988),samp. 77KALI-7,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1247.6534643772623,1247.6534643772623,none,15.85043108383025,18.577211907379223,A,lithospheric_mantle,lithospheric_mantle
[359] SEN G. (1988),samp. 77KALI-10,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1221.0410106961308,1221.0410106961308,none,30.12028443020487,41.77548109213309,A,deeper_mantle,deeper_mantle
[359] SEN G. (1988),samp. 67NUUA-20,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1273.6061805200761,1273.6061805200761,none,27.868995522105013,21.033265532618806,A,lithospheric_mantle,lithospheric_mantle
[359] SEN G. (1988),samp. 67NUUA-89-90,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1215.357202203263,1215.357202203263,none,22.139094948522125,19.86233175360661,A,lithospheric_mantle,lithospheric_mantle
[359] SEN G. (1988),samp. 70ULUP-5,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1223.7628191536094,1223.7628191536094,none,21.613406610129406,19.75490471804953,A,lithospheric_mantle,lithospheric_mantle
[359] SEN G. (1988),samp. 70ULUP-5,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1253.8946219639192,1253.8946219639192,none,15.78405550559628,18.563647726699728,A,lithospheric_mantle,lithospheric_mantle
[359] SEN G. (1988),samp. NMNH114923/158,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1172.140409605316,1172.140409605316,none,15.579243076329929,18.521793284600818,A,lithospheric_mantle,lithospheric_mantle
[395] SEN G. (1987),samp. 77SL-5,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1282.0550175669482,1282.0550175669482,none,22.636498301443684,19.963978611217893,A,lithospheric_mantle,lithospheric_mantle
[395] SEN G. (1987),samp. 77KAPS-17,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1227.3467635964496,1227.3467635964496,none,19.34619342266499,19.291588387978557,A,lithospheric_mantle,lithospheric_mantle
[400] EVANS B. W. (1968),samp. 168,OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / KILAUEA / EAST RIFT ZONE / SHIELD STAGE / PUNA BASALT,1095.2695069810486,1095.2695069810486,none,5.3435418811827455,9.06059136976868,A,deep_crustal_MASH,deep_crustal_MASH
[400] EVANS B. W. (1968),samp. 190,OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / KILAUEA / EAST RIFT ZONE / SHIELD STAGE / PUNA BASALT,1099.5590536315544,1099.5590536315544,none,5.23449684625744,9.04891699689909,A,deep_crustal_MASH,deep_crustal_MASH
[564] QI QU (1994),samp. TP-4A,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1262.4010651846268,1262.4010651846268,none,15.56346644197442,18.518569250632208,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TF-14-2A,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1263.4366979412464,1263.4366979412464,none,20.30762782764422,19.488062306965034,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TP-7C,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1285.7070641897672,1285.7070641897672,none,14.470456572276955,10.037719813312837,A,deep_crustal_MASH,deep_crustal_MASH
[564] QI QU (1994),samp. TP-5A,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1253.7808879575562,1253.7808879575562,none,21.099291054671834,19.64984263844272,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TP-19,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1268.43195997555,1268.43195997555,none,15.379292003233173,18.480932284897236,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TP-21B,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1255.5093836190274,1255.5093836190274,none,16.549616231394403,18.720093881778745,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TP-12-1B,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1272.0014256690372,1272.0014256690372,none,18.538485719940454,19.126529287817398,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TP-28-2,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1275.2727079237973,1275.2727079237973,none,17.706407465198573,18.956489943722893,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TP-30,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1245.7237734949697,1245.7237734949697,none,15.537088855269662,18.513178859143775,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TF-15-1A,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1292.4128733484408,1292.4128733484408,none,24.40137888552968,20.324640766745812,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TF-11,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1230.7480895509464,1230.7480895509464,none,15.587026133483308,18.52338379117381,A,lithospheric_mantle,lithospheric_mantle
[564] QI QU (1994),samp. TF-15-4,OCEAN ISLAND,SOCIETY ISLANDS / TAHITI / TAHITI-NUI,1229.092623146421,1229.092623146421,none,16.91754021045601,18.795280983135797,A,lithospheric_mantle,lithospheric_mantle
[766] DIXON T. H. (1984),samp. P-11B,OCEAN ISLAND,CAROLINE ISLANDS / PONAPE,1269.7785998202796,1269.7785998202796,none,18.576883682051168,19.13437610301136,A,lithospheric_mantle,lithospheric_mantle
[766] DIXON T. H. (1984),samp. P-11B,OCEAN ISLAND,CAROLINE ISLANDS / PONAPE,1252.3081650074962,1252.3081650074962,none,23.386013881887738,20.117145860765664,A,lithospheric_mantle,lithospheric_mantle
[841] BEESON M. H. (1970),samp. 68SAL-24,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1172.4372752771515,1172.4372752771515,none,15.839119427526153,18.57490031395924,A,lithospheric_mantle,lithospheric_mantle
[841] BEESON M. H. (1970),samp. 68SAL-26,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1135.1693309529162,1135.1693309529162,none,17.32019876265005,18.87756626786585,A,lithospheric_mantle,lithospheric_mantle
[841] BEESON M. H. (1970),samp. 68SAL-7,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1214.937532292985,1214.937532292985,none,17.989910886932197,19.014425282863666,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-29,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1258.1040680226577,1258.1040680226577,none,29.76898867089321,21.42153861506371,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-29,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1312.3167732582485,1312.3167732582485,none,24.660043040197372,20.377500077693796,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-38,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1273.180737684626,1273.180737684626,none,15.828063980109016,18.572641078103995,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-38,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1203.9597791447309,1203.9597791447309,none,11.261967674413166,9.69421865558234,A,deep_crustal_MASH,deep_crustal_MASH
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-43,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1278.475373719925,1278.475373719925,none,17.02351208175268,18.816936863919924,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-43,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1247.7036641877048,1247.7036641877048,none,17.129121652760965,18.838518706831948,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-59,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1309.5765993758316,1309.5765993758316,none,20.449402541244307,19.517034677258764,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-59,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1210.6953377733773,1210.6953377733773,none,33.20435110955957,42.51738036373182,A,deeper_mantle,deeper_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-65,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1254.4257738729495,1254.4257738729495,none,13.596408857760746,9.944144173375946,A,deep_crustal_MASH,deep_crustal_MASH
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-65,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1246.360212087044,1246.360212087044,none,16.035292980992583,18.614989358673512,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-70,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1259.1232109732516,1259.1232109732516,none,46.76103865640566,45.778560377648105,A,deeper_mantle,deeper_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-82,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1268.972744114699,1268.972744114699,none,15.630443824877576,18.53225641309934,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-82,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1272.2191533550913,1272.2191533550913,none,12.956931648759234,9.875681676347972,A,deep_crustal_MASH,deep_crustal_MASH
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-32,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1269.4584538107104,1269.4584538107104,none,22.815750121848065,20.000609615327914,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-32,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1266.6836970618915,1266.6836970618915,none,17.534328234672373,18.921324694151455,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-64,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1185.3643900136558,1185.3643900136558,none,22.04522718322192,19.843149407292064,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-64,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1186.48792776897,1186.48792776897,none,30.02220371124012,41.75188691550749,A,deeper_mantle,deeper_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-4,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1248.2938704759056,1248.2938704759056,none,16.500826599647922,18.71012347703195,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-4,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1149.2186964245316,1149.2186964245316,none,14.714154373675889,10.063810125475875,A,deep_crustal_MASH,deep_crustal_MASH
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-4,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1250.037605038628,1250.037605038628,none,15.746572551688585,18.55598789799868,A,lithospheric_mantle,lithospheric_mantle
[915] WULFF-PEDERSEN E. (1996),samp. PAT2-4,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1261.4095867021797,1261.4095867021797,none,19.087976062825977,19.238820381783682,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-4,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1287.7471980269797,1287.7471980269797,none,17.893168445343516,18.994655482102626,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-4,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1277.1350365103883,1277.1350365103883,none,17.522614722944304,18.918930979570003,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-5,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1227.7605624486105,1227.7605624486105,none,15.01316366492494,18.406112131689824,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-7,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1290.1521823966566,1290.1521823966566,none,18.00570857104447,19.017653618455125,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-8,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1251.1786722641461,1251.1786722641461,none,14.974247317282607,10.091655703282276,A,deep_crustal_MASH,deep_crustal_MASH
[929] NEUMANN E.-R. (1991),samp. H1-8,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1208.3448098928393,1208.3448098928393,none,15.257558253664193,18.45605538562375,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-13,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1239.3613400812437,1239.3613400812437,none,24.07564182531093,20.258074772800867,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-16,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1210.7762835175363,1210.7762835175363,none,12.64585304581117,9.842377568507988,A,deep_crustal_MASH,deep_crustal_MASH
[929] NEUMANN E.-R. (1991),samp. H1-16,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1233.595425817962,1233.595425817962,none,15.016399118631504,18.40677331280227,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-20,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1116.589559350993,1116.589559350993,none,6.8160638857722,9.218239729935014,A,deep_crustal_MASH,deep_crustal_MASH
[929] NEUMANN E.-R. (1991),samp. H1-37,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1326.7545023657906,1326.7545023657906,none,18.65281660281273,19.149893374335175,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-37,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1315.2645918206936,1315.2645918206936,none,18.66116242618661,19.15159888499398,A,lithospheric_mantle,lithospheric_mantle
[929] NEUMANN E.-R. (1991),samp. H1-17,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1085.957528452254,1085.957528452254,none,12.500096946524641,9.8267729052397,A,deep_crustal_MASH,deep_crustal_MASH
[929] NEUMANN E.-R. (1991),samp. H1-55,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1251.2055843962185,1251.2055843962185,none,14.110613993704815,9.999195029130927,A,deep_crustal_MASH,deep_crustal_MASH
[929] NEUMANN E.-R. (1991),samp. H1-55,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1239.5558000250087,1239.5558000250087,none,12.718953137042236,9.850203671937798,A,deep_crustal_MASH,deep_crustal_MASH
[929] NEUMANN E.-R. (1991),samp. H1-45,OCEAN ISLAND,CANARY ISLANDS / EL HIERRO,1102.287368615929,1102.287368615929,none,7.4256689721136615,9.283504114379701,A,deep_crustal_MASH,deep_crustal_MASH
[941] NEUMANN E.-R. (1997),samp. PAT2-61,OCEAN ISLAND,CANARY ISLANDS / LA PALMA / SAN ANTONIO,1211.433059909479,1211.433059909479,none,16.88390846407421,18.788408167913282,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL009,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1300.4174829350427,1300.4174829350427,none,23.186446172000792,20.076363203247297,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL305,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1280.8500680193843,1280.8500680193843,none,23.24810836825447,20.08896418079556,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL165,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1325.982164864582,1325.982164864582,none,25.923891928830052,20.63577390570573,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL301,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1279.4770381797293,1279.4770381797293,none,13.178032558155252,9.899352762884492,A,deep_crustal_MASH,deep_crustal_MASH
[974] GOTO A. (1988),samp. SL014,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1320.5515596624546,1320.5515596624546,none,23.06817290355224,20.052193470561342,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL122,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1292.0349062274388,1292.0349062274388,none,19.929927654226514,19.410877391500257,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL096,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1235.0219734107059,1235.0219734107059,none,16.932643850110846,18.798367487278544,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL109,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1241.5481552678045,1241.5481552678045,none,16.124624404288504,18.633244680859498,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL011,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1318.338406297229,1318.338406297229,none,23.87541316807654,20.217157047393393,A,lithospheric_mantle,lithospheric_mantle
[974] GOTO A. (1988),samp. SL138,OCEAN ISLAND,HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES,1264.5627656940449,1264.5627656940449,none,18.637559707777122,19.146775551690503,A,lithospheric_mantle,lithospheric_mantle
[979] GREGOIRE M. (1998),samp. MG105,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1109.6894437671715,1109.6894437671715,none,13.81300523819026,9.96733300456913,A,deep_crustal_MASH,deep_crustal_MASH
[979] GREGOIRE M. (1998),samp. MG109,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1119.4880023287772,1119.4880023287772,none,12.840837057692879,9.863252577258962,A,deep_crustal_MASH,deep_crustal_MASH
[979] GREGOIRE M. (1998),samp. GM372,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1175.7170380984596,1175.7170380984596,none,14.467793626575364,10.037434718066885,A,deep_crustal_MASH,deep_crustal_MASH
[979] GREGOIRE M. (1998),samp. MG13,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1130.2944241257467,1130.2944241257467,none,11.758559183136258,9.747383794560719,A,deep_crustal_MASH,deep_crustal_MASH
[979] GREGOIRE M. (1998),samp. MG107,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1187.8966261697424,1187.8966261697424,none,17.66254681731827,18.947526801428733,A,lithospheric_mantle,lithospheric_mantle
[979] GREGOIRE M. (1998),samp. MG121,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1190.9329743221424,1190.9329743221424,none,13.697333956930558,9.954949225072394,A,deep_crustal_MASH,deep_crustal_MASH
[979] GREGOIRE M. (1998),samp. GM-92-406,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / MOUNT TIZZARD,1176.4291549874142,1176.4291549874142,none,16.411468931448596,18.69186279156897,A,lithospheric_mantle,lithospheric_mantle
[979] GREGOIRE M. (1998),samp. MG116,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1214.7520991991644,1214.7520991991644,none,14.046823867626486,9.992365651546272,A,deep_crustal_MASH,deep_crustal_MASH
[979] GREGOIRE M. (1998),samp. MG108,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1046.897958231546,1046.897958231546,none,9.547046104515628,9.51061897254494,A,deep_crustal_MASH,deep_crustal_MASH
[979] GREGOIRE M. (1998),samp. MG106,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1029.7472542298951,1029.7472542298951,none,9.700002027632346,9.526994449707198,A,deep_crustal_MASH,deep_crustal_MASH
[1014] SCHIANO P. (1994),samp. LVLK133A1-1,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1225.5611467786123,1225.5611467786123,none,38.820205270607524,43.868323305198295,A,deeper_mantle,deeper_mantle
[1016] GREGOIRE M. (1997),samp. DR4,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1287.1973212213834,1287.1973212213834,none,18.254098337534874,19.06841330690164,A,lithospheric_mantle,lithospheric_mantle
[1016] GREGOIRE M. (1997),samp. MG38,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1322.2076718445583,1322.2076718445583,none,20.18248290334213,19.462488317110335,A,lithospheric_mantle,lithospheric_mantle
[1016] GREGOIRE M. (1997),samp. MG216,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1282.1636154048635,1282.1636154048635,none,23.433009764208375,20.126749703865038,A,lithospheric_mantle,lithospheric_mantle
[1016] GREGOIRE M. (1997),samp. GM512,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1326.140715911899,1326.140715911899,none,32.20367723679464,42.2766594927202,A,deeper_mantle,deeper_mantle
[1016] GREGOIRE M. (1997),samp. MG46A,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO,1284.0394512470914,1284.0394512470914,none,20.92077701067844,19.613362402624382,A,lithospheric_mantle,lithospheric_mantle
[1144] GENSHAFT YU. S. (1988),samp. SP.10-11,OCEAN ISLAND,ICELAND / ICELAND,991.9659829421678,991.9659829421678,none,5.954739417503085,9.126026242075032,A,deep_crustal_MASH,deep_crustal_MASH
[1144] GENSHAFT YU. S. (1988),samp. SP.10-11,OCEAN ISLAND,ICELAND / ICELAND,960.030477913581,960.030477913581,none,4.936963908331449,1.2653961512522705,A,shallow_crustal,shallow_crustal
[1161] MUNHA J. (1990),samp. PM-3A1,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1237.9577404739089,1237.9577404739089,none,35.51236076352025,43.072592315723256,A,deeper_mantle,deeper_mantle
[1161] MUNHA J. (1990),samp. PM-3B,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1225.138358529958,1225.138358529958,none,23.702583880012686,20.181838519820747,A,lithospheric_mantle,lithospheric_mantle
[1161] MUNHA J. (1990),samp. PM-4A,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1235.4061547195158,1235.4061547195158,none,25.220692561011752,20.49207160536309,A,lithospheric_mantle,lithospheric_mantle
[1161] MUNHA J. (1990),samp. PM-7,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1280.6046230401437,1280.6046230401437,none,17.12761941425752,18.838211716896396,A,lithospheric_mantle,lithospheric_mantle
[1161] MUNHA J. (1990),samp. PM-21A,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1289.721036505799,1289.721036505799,none,31.652150716117507,42.14398495403501,A,deeper_mantle,deeper_mantle
[1161] MUNHA J. (1990),samp. G1,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1242.8719504724716,1242.8719504724716,none,16.522526644215212,18.714557989439907,A,lithospheric_mantle,lithospheric_mantle
[1161] MUNHA J. (1990),samp. G1,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1305.4770391641757,1305.4770391641757,none,19.125301930966653,19.246448109224254,A,lithospheric_mantle,lithospheric_mantle
[1161] MUNHA J. (1990),samp. T-1,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1257.8743997789143,1257.8743997789143,none,17.537759626848395,18.922025916268026,A,lithospheric_mantle,lithospheric_mantle
[1161] MUNHA J. (1990),samp. M-238,OCEAN ISLAND,MADEIRA ARCHIPELAGO / MADEIRA,1233.102820388392,1233.102820388392,none,13.101793611523252,9.891190613266433,A,deep_crustal_MASH,deep_crustal_MASH
