pipeline,track,target,feature_set,model,seed,aug_n_copies,aug_rel_noise,test_rmse,elapsed_s
opx,opx_liq,P_kbar,raw,ElasticNet,44,15,0.03,5.890858170522902,0.056237220764160156
opx,opx_liq,P_kbar,raw,ElasticNet,45,15,0.03,5.899728602416566,0.055274248123168945
opx,opx_liq,P_kbar,raw,ElasticNet,46,15,0.03,5.916090672851704,0.0743703842163086
opx,opx_liq,P_kbar,raw,ElasticNet,47,15,0.03,5.9345135603897825,0.049703359603881836
opx,opx_liq,P_kbar,raw,ElasticNet,48,15,0.03,5.921935194845115,0.05046987533569336
opx,opx_liq,P_kbar,raw,ElasticNet,49,15,0.03,5.94080096687393,0.0596921443939209
opx,opx_liq,P_kbar,raw,ElasticNet,50,15,0.03,5.904150906091584,0.040604591369628906
opx,opx_liq,P_kbar,raw,ElasticNet,51,15,0.03,5.9205402669265945,0.03303074836730957
opx,opx_liq,P_kbar,raw,ElasticNet,52,15,0.03,5.919594960439856,0.06664872169494629
opx,opx_liq,P_kbar,raw,ElasticNet,53,15,0.03,5.940382516225889,0.04732799530029297
opx,opx_liq,P_kbar,raw,ElasticNet,54,15,0.03,5.885297419318626,0.05252528190612793
opx,opx_liq,P_kbar,raw,ElasticNet,55,15,0.03,5.918783679838517,0.03777909278869629
opx,opx_liq,P_kbar,raw,ElasticNet,56,15,0.03,5.880230020251793,0.04984450340270996
opx,opx_liq,P_kbar,raw,ElasticNet,57,15,0.03,5.914755539464319,0.06972694396972656
opx,opx_liq,P_kbar,raw,ElasticNet,58,15,0.03,5.929140029568799,0.04520368576049805
opx,opx_liq,P_kbar,raw,ElasticNet,59,15,0.03,5.913588830420826,0.06120896339416504
opx,opx_liq,P_kbar,raw,ElasticNet,60,15,0.03,5.90976667410812,0.06049752235412598
opx,opx_liq,P_kbar,raw,ElasticNet,61,15,0.03,5.918227237148025,0.05728316307067871
opx,opx_liq,P_kbar,raw,MLP,42,15,0.03,6.411964605279195,1.5999629497528076
opx,opx_liq,P_kbar,raw,MLP,43,15,0.03,5.362866674613845,1.789050579071045
opx,opx_liq,P_kbar,raw,MLP,44,15,0.03,7.174888416278062,1.269052267074585
opx,opx_liq,P_kbar,raw,MLP,45,15,0.03,5.67176933418668,1.8521432876586914
opx,opx_liq,P_kbar,raw,MLP,46,15,0.03,5.945362356085813,2.1270830631256104
opx,opx_liq,P_kbar,raw,MLP,47,15,0.03,4.8503663659683856,1.506683588027954
opx,opx_liq,P_kbar,raw,MLP,48,15,0.03,6.064711821384043,1.7823095321655273
opx,opx_liq,P_kbar,raw,MLP,49,15,0.03,5.802771808847839,2.621206521987915
opx,opx_liq,P_kbar,raw,MLP,50,15,0.03,5.782481999064107,2.6011910438537598
opx,opx_liq,P_kbar,raw,MLP,51,15,0.03,6.505435043099422,1.871239185333252
opx,opx_liq,P_kbar,raw,MLP,52,15,0.03,5.935681211959221,2.1017160415649414
opx,opx_liq,P_kbar,raw,MLP,53,15,0.03,6.323305036364971,2.768510580062866
opx,opx_liq,P_kbar,raw,MLP,54,15,0.03,5.858218152398754,2.336804151535034
opx,opx_liq,P_kbar,raw,MLP,55,15,0.03,5.132436067519177,2.0991013050079346
opx,opx_liq,P_kbar,raw,MLP,56,15,0.03,6.1362420748148745,3.179306745529175
opx,opx_liq,P_kbar,raw,MLP,57,15,0.03,5.62492661591082,2.220719575881958
opx,opx_liq,P_kbar,raw,MLP,58,15,0.03,6.020132764208201,1.6051814556121826
opx,opx_liq,P_kbar,raw,MLP,59,15,0.03,5.131062487502086,1.4382550716400146
opx,opx_liq,P_kbar,raw,MLP,60,15,0.03,5.725857343737317,3.313710927963257
opx,opx_liq,P_kbar,raw,MLP,61,15,0.03,5.316649160627147,1.7479004859924316
opx,opx_liq,P_kbar,alr,RF,42,15,0.03,9.804941251979518,3.1787164211273193
opx,opx_liq,P_kbar,alr,RF,43,15,0.03,9.771940176305769,3.301205635070801
opx,opx_liq,P_kbar,alr,RF,44,15,0.03,9.63703311501565,3.299929141998291
opx,opx_liq,P_kbar,alr,RF,45,15,0.03,9.755382419212903,3.2223317623138428
opx,opx_liq,P_kbar,alr,RF,46,15,0.03,9.923458544271554,3.447828769683838
opx,opx_liq,P_kbar,alr,RF,47,15,0.03,9.650518621381647,3.2641608715057373
opx,opx_liq,P_kbar,alr,RF,48,15,0.03,9.733023817053377,3.2660183906555176
opx,opx_liq,P_kbar,alr,RF,49,15,0.03,9.694152162846592,3.3626976013183594
opx,opx_liq,P_kbar,alr,RF,50,15,0.03,9.761871591935593,3.127963066101074
opx,opx_liq,P_kbar,alr,RF,51,15,0.03,9.617276666023615,3.2903988361358643
opx,opx_liq,P_kbar,alr,RF,52,15,0.03,9.571066232062062,3.2198572158813477
opx,opx_liq,P_kbar,alr,RF,53,15,0.03,9.700685479202086,3.353713035583496
opx,opx_liq,P_kbar,alr,RF,54,15,0.03,9.565677563283788,3.1798722743988037
opx,opx_liq,P_kbar,alr,RF,55,15,0.03,9.791218075945315,3.210402727127075
opx,opx_liq,P_kbar,alr,RF,56,15,0.03,9.713608168553755,3.616643190383911
opx,opx_liq,P_kbar,alr,RF,57,15,0.03,9.610762257537075,3.286623001098633
opx,opx_liq,P_kbar,alr,RF,58,15,0.03,9.649696325481703,3.4008686542510986
opx,opx_liq,P_kbar,alr,RF,59,15,0.03,9.958849897668866,3.245391368865967
opx,opx_liq,P_kbar,alr,RF,60,15,0.03,9.691250675311078,3.2244112491607666
opx,opx_liq,P_kbar,alr,RF,61,15,0.03,9.704109982825335,3.2369942665100098
opx,opx_liq,P_kbar,alr,ERT,42,15,0.03,9.308227321750888,2.7949798107147217
opx,opx_liq,P_kbar,alr,ERT,43,15,0.03,9.405376844630364,2.96035099029541
opx,opx_liq,P_kbar,alr,ERT,44,15,0.03,9.343653819511932,2.808190107345581
opx,opx_liq,P_kbar,alr,ERT,45,15,0.03,9.345811114551209,2.9457991123199463
opx,opx_liq,P_kbar,alr,ERT,46,15,0.03,9.382110710438567,2.732145309448242
opx,opx_liq,P_kbar,alr,ERT,47,15,0.03,9.307314258837804,2.8945188522338867
opx,opx_liq,P_kbar,alr,ERT,48,15,0.03,9.290325815211913,2.774587869644165
opx,opx_liq,P_kbar,alr,ERT,49,15,0.03,9.349510061661727,2.8768515586853027
opx,opx_liq,P_kbar,alr,ERT,50,15,0.03,9.393261757650498,2.8030824661254883
opx,opx_liq,P_kbar,alr,ERT,51,15,0.03,9.338900034964693,2.796661615371704
opx,opx_liq,P_kbar,alr,ERT,52,15,0.03,9.304226200894341,2.6816067695617676
opx,opx_liq,P_kbar,alr,ERT,53,15,0.03,9.332733562803906,2.880831241607666
opx,opx_liq,P_kbar,alr,ERT,54,15,0.03,9.280009283637515,2.85079026222229
opx,opx_liq,P_kbar,alr,ERT,55,15,0.03,9.343552400040071,2.8571183681488037
opx,opx_liq,P_kbar,alr,ERT,56,15,0.03,9.295478259704575,2.8040642738342285
opx,opx_liq,P_kbar,alr,ERT,57,15,0.03,9.32496457842159,2.968153715133667
opx,opx_liq,P_kbar,alr,ERT,58,15,0.03,9.373484202364592,2.7185041904449463
opx,opx_liq,P_kbar,alr,ERT,59,15,0.03,9.372533300130753,2.9157721996307373
opx,opx_liq,P_kbar,alr,ERT,60,15,0.03,9.327266953964598,2.946044683456421
opx,opx_liq,P_kbar,alr,ERT,61,15,0.03,9.343505409679887,3.1740686893463135
opx,opx_liq,P_kbar,alr,XGB,42,15,0.03,8.602606151952054,0.9158928394317627
opx,opx_liq,P_kbar,alr,XGB,43,15,0.03,8.618788111572877,0.8975410461425781
opx,opx_liq,P_kbar,alr,XGB,44,15,0.03,8.823595935158117,0.864154577255249
opx,opx_liq,P_kbar,alr,XGB,45,15,0.03,8.76145066697031,0.7542166709899902
opx,opx_liq,P_kbar,alr,XGB,46,15,0.03,8.943418472786277,0.8851032257080078
opx,opx_liq,P_kbar,alr,XGB,47,15,0.03,8.89176210378721,1.07932448387146
opx,opx_liq,P_kbar,alr,XGB,48,15,0.03,9.032071624537073,1.1055898666381836
opx,opx_liq,P_kbar,alr,XGB,49,15,0.03,8.776570344604767,0.8986802101135254
opx,opx_liq,P_kbar,alr,XGB,50,15,0.03,8.745062471484335,0.6284263134002686
opx,opx_liq,P_kbar,alr,XGB,51,15,0.03,8.888591887223434,0.928330659866333
opx,opx_liq,P_kbar,alr,XGB,52,15,0.03,8.717574447969552,0.9128499031066895
opx,opx_liq,P_kbar,alr,XGB,53,15,0.03,8.7758167539697,0.8471071720123291
opx,opx_liq,P_kbar,alr,XGB,54,15,0.03,8.642140487169074,0.8182711601257324
opx,opx_liq,P_kbar,alr,XGB,55,15,0.03,8.87957114494153,0.7928142547607422
opx,opx_liq,P_kbar,alr,XGB,56,15,0.03,8.701414263078068,0.8939323425292969
opx,opx_liq,P_kbar,alr,XGB,57,15,0.03,8.786919719073714,0.817065954208374
opx,opx_liq,P_kbar,alr,XGB,58,15,0.03,8.821208593467812,0.8034994602203369
opx,opx_liq,P_kbar,alr,XGB,59,15,0.03,8.91360036579756,0.7572526931762695
opx,opx_liq,P_kbar,alr,XGB,60,15,0.03,8.692623266682565,0.7528133392333984
opx,opx_liq,P_kbar,alr,XGB,61,15,0.03,8.530139716516459,0.8868405818939209
opx,opx_liq,P_kbar,alr,GB,42,15,0.03,7.738413874155569,1.0105223655700684
opx,opx_liq,P_kbar,alr,GB,43,15,0.03,7.861793019243716,1.2592222690582275
opx,opx_liq,P_kbar,alr,GB,44,15,0.03,7.804254759812038,0.9508450031280518
opx,opx_liq,P_kbar,alr,GB,45,15,0.03,7.837020336040793,1.0730667114257812
opx,opx_liq,P_kbar,alr,GB,46,15,0.03,7.993972884404546,0.9219362735748291
opx,opx_liq,P_kbar,alr,GB,47,15,0.03,7.868427836881238,0.9965872764587402
opx,opx_liq,P_kbar,alr,GB,48,15,0.03,7.944777713435324,1.131725788116455
opx,opx_liq,P_kbar,alr,GB,49,15,0.03,7.844569801484943,1.0758016109466553
opx,opx_liq,P_kbar,alr,GB,50,15,0.03,7.8086637724093775,1.0885899066925049
opx,opx_liq,P_kbar,alr,GB,51,15,0.03,7.9293373549914925,0.9210553169250488
opx,opx_liq,P_kbar,alr,GB,52,15,0.03,7.724356726508074,0.8807051181793213
opx,opx_liq,P_kbar,alr,GB,53,15,0.03,7.836445235283817,1.3350496292114258
opx,opx_liq,P_kbar,alr,GB,54,15,0.03,7.790219827194577,0.9776368141174316
opx,opx_liq,P_kbar,alr,GB,55,15,0.03,7.63738306125996,0.8989624977111816
opx,opx_liq,P_kbar,alr,GB,56,15,0.03,7.677292505178829,0.9332349300384521
opx,opx_liq,P_kbar,alr,GB,57,15,0.03,7.829584202915064,1.0311968326568604
opx,opx_liq,P_kbar,alr,GB,58,15,0.03,7.774944583157993,1.1616995334625244
opx,opx_liq,P_kbar,alr,GB,59,15,0.03,7.9022352556276845,0.9312427043914795
opx,opx_liq,P_kbar,alr,GB,60,15,0.03,7.670195493772468,0.9598612785339355
opx,opx_liq,P_kbar,alr,GB,61,15,0.03,7.81925142980083,1.2112038135528564
opx,opx_liq,P_kbar,alr,CatBoost,42,15,0.03,7.870345438484778,1.9383831024169922
opx,opx_liq,P_kbar,alr,CatBoost,43,15,0.03,8.049172731577446,1.8349940776824951
opx,opx_liq,P_kbar,alr,CatBoost,44,15,0.03,8.041976650694366,1.6196482181549072
opx,opx_liq,P_kbar,alr,CatBoost,45,15,0.03,7.9254987482592885,1.8549423217773438
opx,opx_liq,P_kbar,alr,CatBoost,46,15,0.03,8.104544330400957,1.7274408340454102
opx,opx_liq,P_kbar,alr,CatBoost,47,15,0.03,8.055367029142234,1.6226811408996582
opx,opx_liq,P_kbar,alr,CatBoost,48,15,0.03,8.060039073149753,1.8414890766143799
opx,opx_liq,P_kbar,alr,CatBoost,49,15,0.03,8.104432276283903,1.7371189594268799
opx,opx_liq,P_kbar,alr,CatBoost,50,15,0.03,8.203660506649115,1.7269372940063477
opx,opx_liq,P_kbar,alr,CatBoost,51,15,0.03,8.126727681189053,1.7381393909454346
opx,opx_liq,P_kbar,alr,CatBoost,52,15,0.03,7.7721768884875555,1.7492899894714355
opx,opx_liq,P_kbar,alr,CatBoost,53,15,0.03,8.077229556868469,1.6804335117340088
opx,opx_liq,P_kbar,alr,CatBoost,54,15,0.03,8.09444143677648,1.8013699054718018
opx,opx_liq,P_kbar,alr,CatBoost,55,15,0.03,8.121261524779497,1.8590569496154785
opx,opx_liq,P_kbar,alr,CatBoost,56,15,0.03,7.9275775066077925,1.579531192779541
opx,opx_liq,P_kbar,alr,CatBoost,57,15,0.03,8.03002718652765,1.762298345565796
opx,opx_liq,P_kbar,alr,CatBoost,58,15,0.03,8.007757400303884,1.6956162452697754
opx,opx_liq,P_kbar,alr,CatBoost,59,15,0.03,8.026281355895213,1.7419157028198242
opx,opx_liq,P_kbar,alr,CatBoost,60,15,0.03,7.972366023163641,1.7052769660949707
opx,opx_liq,P_kbar,alr,CatBoost,61,15,0.03,7.915943840876842,1.908155918121338
opx,opx_liq,P_kbar,alr,LightGBM,42,15,0.03,8.604542045535124,0.5942082405090332
opx,opx_liq,P_kbar,alr,LightGBM,43,15,0.03,8.236623563113044,0.5221130847930908
opx,opx_liq,P_kbar,alr,LightGBM,44,15,0.03,8.527045451292867,0.4806084632873535
opx,opx_liq,P_kbar,alr,LightGBM,45,15,0.03,8.786582078347045,0.4670686721801758
opx,opx_liq,P_kbar,alr,LightGBM,46,15,0.03,8.71456621984205,0.44872355461120605
opx,opx_liq,P_kbar,alr,LightGBM,47,15,0.03,8.744827531534769,0.37335872650146484
opx,opx_liq,P_kbar,alr,LightGBM,48,15,0.03,8.720200788948269,0.47153663635253906
opx,opx_liq,P_kbar,alr,LightGBM,49,15,0.03,8.816345385368693,0.5137407779693604
opx,opx_liq,P_kbar,alr,LightGBM,50,15,0.03,8.828189016652008,0.4886434078216553
opx,opx_liq,P_kbar,alr,LightGBM,51,15,0.03,8.802564021313067,0.4278678894042969
opx,opx_liq,P_kbar,alr,LightGBM,52,15,0.03,8.707489492636435,0.38194704055786133
opx,opx_liq,P_kbar,alr,LightGBM,53,15,0.03,8.79534312910876,0.46027207374572754
opx,opx_liq,P_kbar,alr,LightGBM,54,15,0.03,8.852388901164112,0.43404507637023926
opx,opx_liq,P_kbar,alr,LightGBM,55,15,0.03,8.670403718335335,0.45240283012390137
opx,opx_liq,P_kbar,alr,LightGBM,56,15,0.03,8.688891243418494,0.331376314163208
opx,opx_liq,P_kbar,alr,LightGBM,57,15,0.03,8.535657215598304,0.46194982528686523
opx,opx_liq,P_kbar,alr,LightGBM,58,15,0.03,8.959132459064998,0.5362882614135742
opx,opx_liq,P_kbar,alr,LightGBM,59,15,0.03,8.867943359693376,0.517237663269043
opx,opx_liq,P_kbar,alr,LightGBM,60,15,0.03,8.555794156510077,0.5475893020629883
opx,opx_liq,P_kbar,alr,LightGBM,61,15,0.03,8.606755504311998,0.590660572052002
opx,opx_liq,P_kbar,alr,ElasticNet,42,15,0.03,8.625799477582778,0.014732599258422852
opx,opx_liq,P_kbar,alr,ElasticNet,43,15,0.03,8.627213579765225,0.014011859893798828
opx,opx_liq,P_kbar,alr,ElasticNet,44,15,0.03,8.623720630379648,0.015597820281982422
opx,opx_liq,P_kbar,alr,ElasticNet,45,15,0.03,8.623936711154501,0.01252436637878418
opx,opx_liq,P_kbar,alr,ElasticNet,46,15,0.03,8.616627298261516,0.01075434684753418
opx,opx_liq,P_kbar,alr,ElasticNet,47,15,0.03,8.630706751099009,0.014391422271728516
opx,opx_liq,P_kbar,alr,ElasticNet,48,15,0.03,8.626804426711137,0.012793540954589844
opx,opx_liq,P_kbar,alr,ElasticNet,49,15,0.03,8.631463312361536,0.011123895645141602
opx,opx_liq,P_kbar,alr,ElasticNet,50,15,0.03,8.610486635467701,0.009093284606933594
opx,opx_liq,P_kbar,alr,ElasticNet,51,15,0.03,8.617218483599373,0.010380268096923828
opx,opx_liq,P_kbar,alr,ElasticNet,52,15,0.03,8.625216547108149,0.009994268417358398
opx,opx_liq,P_kbar,alr,ElasticNet,53,15,0.03,8.630606984189257,0.010245084762573242
opx,opx_liq,P_kbar,alr,ElasticNet,54,15,0.03,8.6207330833115,0.009415864944458008
opx,opx_liq,P_kbar,alr,ElasticNet,55,15,0.03,8.619898460264942,0.01206350326538086
opx,opx_liq,P_kbar,alr,ElasticNet,56,15,0.03,8.629623904717985,0.010623693466186523
opx,opx_liq,P_kbar,alr,ElasticNet,57,15,0.03,8.623488735819441,0.008449077606201172
opx,opx_liq,P_kbar,alr,ElasticNet,58,15,0.03,8.625938106515642,0.012507915496826172
opx,opx_liq,P_kbar,alr,ElasticNet,59,15,0.03,8.622465954301408,0.011496782302856445
opx,opx_liq,P_kbar,alr,ElasticNet,60,15,0.03,8.621630691449212,0.010160446166992188
opx,opx_liq,P_kbar,alr,ElasticNet,61,15,0.03,8.61824438423515,0.010480403900146484
opx,opx_liq,P_kbar,alr,MLP,42,15,0.03,5.2397504315680345,18.617228507995605
opx,opx_liq,P_kbar,alr,MLP,43,15,0.03,6.176169766589199,18.17444682121277
opx,opx_liq,P_kbar,alr,MLP,44,15,0.03,6.592134136467836,18.66172480583191
opx,opx_liq,P_kbar,alr,MLP,45,15,0.03,6.734824363854501,13.789992809295654
opx,opx_liq,P_kbar,alr,MLP,46,15,0.03,6.565818739559581,18.34476900100708
opx,opx_liq,P_kbar,alr,MLP,47,15,0.03,8.949845326982217,18.66531777381897
opx,opx_liq,P_kbar,alr,MLP,48,15,0.03,9.284876461668281,10.427655220031738
opx,opx_liq,P_kbar,alr,MLP,49,15,0.03,7.579212718775835,18.092525959014893
opx,opx_liq,P_kbar,alr,MLP,50,15,0.03,9.667523462754108,18.23944091796875
opx,opx_liq,P_kbar,alr,MLP,51,15,0.03,5.740104972714951,18.584014892578125
opx,opx_liq,P_kbar,alr,MLP,52,15,0.03,6.849694890147845,18.488155841827393
opx,opx_liq,P_kbar,alr,MLP,53,15,0.03,8.566453887626935,18.22665023803711
opx,opx_liq,P_kbar,alr,MLP,54,15,0.03,5.756150305277823,18.46364736557007
opx,opx_liq,P_kbar,alr,MLP,55,15,0.03,6.785593722881859,18.488316774368286
opx,opx_liq,P_kbar,alr,MLP,56,15,0.03,7.074697934449297,15.546645641326904
opx,opx_liq,P_kbar,alr,MLP,57,15,0.03,7.686146691263375,14.47962212562561
opx,opx_liq,P_kbar,alr,MLP,58,15,0.03,10.824476435425028,18.465585947036743
opx,opx_liq,P_kbar,alr,MLP,59,15,0.03,4.639680311890777,18.17854142189026
opx,opx_liq,P_kbar,alr,MLP,60,15,0.03,9.181281226004847,18.627081632614136
opx,opx_liq,P_kbar,alr,MLP,61,15,0.03,4.83106500299556,15.03247618675232
opx,opx_liq,P_kbar,pwlr,RF,42,15,0.03,6.2449499061934475,13.60340142250061
opx,opx_liq,P_kbar,pwlr,RF,43,15,0.03,6.00080780195226,13.812058448791504
opx,opx_liq,P_kbar,pwlr,RF,44,15,0.03,6.059202515329134,13.35119891166687
opx,opx_liq,P_kbar,pwlr,RF,45,15,0.03,6.054983500711127,13.608501195907593
opx,opx_liq,P_kbar,pwlr,RF,46,15,0.03,6.21448604794015,13.486450910568237
opx,opx_liq,P_kbar,pwlr,RF,47,15,0.03,6.19813740942696,13.762511730194092
opx,opx_liq,P_kbar,pwlr,RF,48,15,0.03,6.150065108097826,13.324502229690552
opx,opx_liq,P_kbar,pwlr,RF,49,15,0.03,6.188476026949546,13.468019485473633
opx,opx_liq,P_kbar,pwlr,RF,50,15,0.03,6.298072273936336,13.366946935653687
opx,opx_liq,P_kbar,pwlr,RF,51,15,0.03,6.411811630035483,14.033873081207275
opx,opx_liq,P_kbar,pwlr,RF,52,15,0.03,6.259177658446657,13.261569499969482
opx,opx_liq,P_kbar,pwlr,RF,53,15,0.03,6.269552428127097,13.678027153015137
opx,opx_liq,P_kbar,pwlr,RF,54,15,0.03,6.188762452543442,13.551004886627197
opx,opx_liq,P_kbar,pwlr,RF,55,15,0.03,6.15367775906269,13.72695803642273
opx,opx_liq,P_kbar,pwlr,RF,56,15,0.03,6.226493896725918,13.91435718536377
opx,opx_liq,P_kbar,pwlr,RF,57,15,0.03,6.054740085152268,13.79078483581543
opx,opx_liq,P_kbar,pwlr,RF,58,15,0.03,6.108343248038855,14.223671913146973
opx,opx_liq,P_kbar,pwlr,RF,59,15,0.03,6.0823728975996545,13.988809585571289
opx,opx_liq,P_kbar,pwlr,RF,60,15,0.03,6.206957623757057,13.624956607818604
opx,opx_liq,P_kbar,pwlr,RF,61,15,0.03,6.387328627024695,13.734120607376099
opx,opx_liq,P_kbar,pwlr,ERT,42,15,0.03,6.716942484981895,1.7896792888641357
opx,opx_liq,P_kbar,pwlr,ERT,43,15,0.03,6.597700833833013,1.736982822418213
opx,opx_liq,P_kbar,pwlr,ERT,44,15,0.03,6.476877010305252,1.7171578407287598
opx,opx_liq,P_kbar,pwlr,ERT,45,15,0.03,6.675459592312831,1.8411555290222168
opx,opx_liq,P_kbar,pwlr,ERT,46,15,0.03,6.470532488469784,1.933685302734375
opx,opx_liq,P_kbar,pwlr,ERT,47,15,0.03,6.867910902266126,1.7086966037750244
opx,opx_liq,P_kbar,pwlr,ERT,48,15,0.03,6.4721875582025055,1.7160518169403076
opx,opx_liq,P_kbar,pwlr,ERT,49,15,0.03,6.749637191611198,1.6973657608032227
opx,opx_liq,P_kbar,pwlr,ERT,50,15,0.03,6.544531663459901,1.6561164855957031
opx,opx_liq,P_kbar,pwlr,ERT,51,15,0.03,6.673896045271462,1.7334272861480713
opx,opx_liq,P_kbar,pwlr,ERT,52,15,0.03,6.72905433829684,1.9136168956756592
opx,opx_liq,P_kbar,pwlr,ERT,53,15,0.03,6.460867631491616,1.651547908782959
opx,opx_liq,P_kbar,pwlr,ERT,54,15,0.03,6.7757292434995415,1.748199701309204
opx,opx_liq,P_kbar,pwlr,ERT,55,15,0.03,6.805834216489878,1.7464568614959717
opx,opx_liq,P_kbar,pwlr,ERT,56,15,0.03,6.493354708075816,1.6801695823669434
opx,opx_liq,P_kbar,pwlr,ERT,57,15,0.03,6.5416940946055995,1.7259159088134766
opx,opx_liq,P_kbar,pwlr,ERT,58,15,0.03,6.502696644617327,1.8804492950439453
opx,opx_liq,P_kbar,pwlr,ERT,59,15,0.03,6.409538665509552,1.666424036026001
opx,opx_liq,P_kbar,pwlr,ERT,60,15,0.03,6.517563847874199,1.6666350364685059
opx,opx_liq,P_kbar,pwlr,ERT,61,15,0.03,6.60658176299668,1.6898488998413086
opx,opx_liq,P_kbar,pwlr,XGB,42,15,0.03,5.6359451139294725,1.971531629562378
opx,opx_liq,P_kbar,pwlr,XGB,43,15,0.03,5.366110234626461,1.639763593673706
opx,opx_liq,P_kbar,pwlr,XGB,44,15,0.03,5.497219578480086,1.8938708305358887
opx,opx_liq,P_kbar,pwlr,XGB,45,15,0.03,5.414514533838927,1.785398006439209
opx,opx_liq,P_kbar,pwlr,XGB,46,15,0.03,5.639233247027796,1.634505271911621
opx,opx_liq,P_kbar,pwlr,XGB,47,15,0.03,5.477165000182837,1.8072900772094727
opx,opx_liq,P_kbar,pwlr,XGB,48,15,0.03,5.4735247180953674,1.954397201538086
opx,opx_liq,P_kbar,pwlr,XGB,49,15,0.03,5.63645123364433,1.6483817100524902
opx,opx_liq,P_kbar,pwlr,XGB,50,15,0.03,5.631748342633059,1.692336082458496
opx,opx_liq,P_kbar,pwlr,XGB,51,15,0.03,5.620341284978125,1.7436697483062744
opx,opx_liq,P_kbar,pwlr,XGB,52,15,0.03,5.6393462707353486,1.5148932933807373
opx,opx_liq,P_kbar,pwlr,XGB,53,15,0.03,5.442568068319375,1.6308250427246094
opx,opx_liq,P_kbar,pwlr,XGB,54,15,0.03,5.5931508511559045,1.8183391094207764
opx,opx_liq,P_kbar,pwlr,XGB,55,15,0.03,5.5628175447156725,1.5582196712493896
opx,opx_liq,P_kbar,pwlr,XGB,56,15,0.03,5.415083409875802,1.6316182613372803
opx,opx_liq,P_kbar,pwlr,XGB,57,15,0.03,5.5520221579535525,1.9172825813293457
opx,opx_liq,P_kbar,pwlr,XGB,58,15,0.03,5.510632437438027,1.6459298133850098
opx,opx_liq,P_kbar,pwlr,XGB,59,15,0.03,5.641791978793676,1.5590527057647705
opx,opx_liq,P_kbar,pwlr,XGB,60,15,0.03,5.430165303906448,1.7408287525177002
opx,opx_liq,P_kbar,pwlr,XGB,61,15,0.03,5.628007833543314,1.757847547531128
opx,opx_liq,P_kbar,pwlr,GB,42,15,0.03,5.830777616875396,1.3480849266052246
opx,opx_liq,P_kbar,pwlr,GB,43,15,0.03,5.61317770900664,1.9175605773925781
opx,opx_liq,P_kbar,pwlr,GB,44,15,0.03,5.658813191114926,1.4160044193267822
opx,opx_liq,P_kbar,pwlr,GB,45,15,0.03,5.583042774712864,1.3961403369903564
opx,opx_liq,P_kbar,pwlr,GB,46,15,0.03,5.9081375874270625,1.5308313369750977
opx,opx_liq,P_kbar,pwlr,GB,47,15,0.03,5.778264548570524,1.6075985431671143
opx,opx_liq,P_kbar,pwlr,GB,48,15,0.03,5.672983963630205,1.503251075744629
opx,opx_liq,P_kbar,pwlr,GB,49,15,0.03,5.807146205654082,1.4880402088165283
opx,opx_liq,P_kbar,pwlr,GB,50,15,0.03,5.749687793583786,1.758321762084961
opx,opx_liq,P_kbar,pwlr,GB,51,15,0.03,5.720362822198959,1.5320591926574707
opx,opx_liq,P_kbar,pwlr,GB,52,15,0.03,5.712296491299055,1.503023386001587
opx,opx_liq,P_kbar,pwlr,GB,53,15,0.03,5.655092951381892,1.4163618087768555
opx,opx_liq,P_kbar,pwlr,GB,54,15,0.03,5.876541656123022,1.7698242664337158
opx,opx_liq,P_kbar,pwlr,GB,55,15,0.03,5.70396058091633,1.50502610206604
opx,opx_liq,P_kbar,pwlr,GB,56,15,0.03,5.854925520021538,1.6599962711334229
opx,opx_liq,P_kbar,pwlr,GB,57,15,0.03,5.854067683955115,1.6133174896240234
opx,opx_liq,P_kbar,pwlr,GB,58,15,0.03,5.817835381320801,1.4766597747802734
opx,opx_liq,P_kbar,pwlr,GB,59,15,0.03,5.755004550725707,1.4648621082305908
opx,opx_liq,P_kbar,pwlr,GB,60,15,0.03,5.695899504042329,1.5672378540039062
opx,opx_liq,P_kbar,pwlr,GB,61,15,0.03,5.902036979088051,1.525160551071167
opx,opx_liq,P_kbar,pwlr,CatBoost,42,15,0.03,5.906481171242323,4.678864479064941
opx,opx_liq,P_kbar,pwlr,CatBoost,43,15,0.03,5.267146694636736,4.679147005081177
opx,opx_liq,P_kbar,pwlr,CatBoost,44,15,0.03,5.96216492186936,4.554728746414185
opx,opx_liq,P_kbar,pwlr,CatBoost,45,15,0.03,5.6018878195393516,4.525030851364136
opx,opx_liq,P_kbar,pwlr,CatBoost,46,15,0.03,5.731360912502608,4.467966318130493
opx,opx_liq,P_kbar,pwlr,CatBoost,47,15,0.03,5.3395839968180345,4.7489399909973145
opx,opx_liq,P_kbar,pwlr,CatBoost,48,15,0.03,6.051163738957235,4.557413339614868
opx,opx_liq,P_kbar,pwlr,CatBoost,49,15,0.03,5.49261520109593,4.732874155044556
opx,opx_liq,P_kbar,pwlr,CatBoost,50,15,0.03,5.534427992617338,4.511781454086304
opx,opx_liq,P_kbar,pwlr,CatBoost,51,15,0.03,5.9475693075665985,4.461258888244629
opx,opx_liq,P_kbar,pwlr,CatBoost,52,15,0.03,5.918342223471041,4.5211732387542725
opx,opx_liq,P_kbar,pwlr,CatBoost,53,15,0.03,5.986630797464248,4.590240716934204
opx,opx_liq,P_kbar,pwlr,CatBoost,54,15,0.03,5.4066816841733,4.613524675369263
