pipeline,track,target,feature_set,model,seed,winner,form,regime,n,pre_rmse,pre_lo,pre_hi,post_rmse,post_lo,post_hi,delta_rmse,delta_lo,delta_hi
cpx,cpx_only,T_C,pwlr,ERT,57,none,A,deeper_mantle,142,188.75033466085358,161.69890447115924,214.89174316336403,196.54919839038814,171.70942399938122,220.62663032744746,-7.79886372953456,-28.274045918496657,11.511957762750717
cpx,cpx_only,T_C,pwlr,ERT,57,none,A,ALL,784,127.51428556778372,115.75328256786351,139.77508228929852,139.4437659390638,128.92012416940256,150.62172843439913,-11.929480371280093,-18.974636353115493,-5.305248150883833
cpx,cpx_only,T_C,pwlr,ERT,57,none,B,shallow_crustal,236,90.00004315651178,79.2161408046979,100.9007451585978,91.48136400033246,80.5102897630484,102.5920461323936,-1.4813208438206829,-2.307122850563217,-0.5584254870546124
cpx,cpx_only,T_C,pwlr,ERT,57,none,B,deep_crustal_MASH,193,90.52959077531264,74.70400602171011,111.53696441941548,88.99661873525986,72.36197672941722,110.33462192157444,1.5329720400527833,0.3765559909744905,3.0544705230676334
cpx,cpx_only,T_C,pwlr,ERT,57,none,B,lithospheric_mantle,213,140.34518761659982,109.86570776745974,168.34033871870759,141.57008681908255,113.28141990811028,167.0339988418219,-1.2248992024827317,-6.641301221698265,3.314187931295714
cpx,cpx_only,T_C,pwlr,ERT,57,none,B,deeper_mantle,142,188.75033466085358,161.69890447115924,214.89174316336403,217.87049442381687,192.33043297773136,242.04913999440973,-29.120159762963283,-36.2273390608476,-21.934244377897617
cpx,cpx_only,T_C,pwlr,ERT,57,none,B,ALL,784,127.51428556778372,115.75328256786351,139.77508228929852,136.05708850502958,124.79447798636828,147.86349314107412,-8.542802937245867,-11.326037765098077,-5.773622092185545
cpx,cpx_only,T_C,pwlr,ERT,58,none,A,shallow_crustal,236,89.89915335871069,79.03474566678629,100.8960229751963,90.12873824820382,78.76299171610424,101.49333817592385,-0.2295848894931254,-2.897320580305786,2.491222889291324
cpx,cpx_only,T_C,pwlr,ERT,58,none,A,deep_crustal_MASH,193,91.0937150022236,75.36998125573284,111.88625885152186,92.01804993804053,75.74374540115953,113.15727561085899,-0.9243349358169297,-2.5756152777433896,1.029359020261996
cpx,cpx_only,T_C,pwlr,ERT,58,none,A,lithospheric_mantle,213,139.08577307519448,109.89791738462115,166.4586892119557,150.1196191611962,129.28373406741014,170.42573414497548,-11.033846086001716,-23.69502715301156,-0.9143879431126534
cpx,cpx_only,T_C,pwlr,ERT,58,none,A,deeper_mantle,142,186.96577018774875,159.43491059221674,212.82828423634967,192.79250407725286,168.71461979347697,216.51930269820323,-5.826733889504112,-25.982073040284437,12.950350710050424
cpx,cpx_only,T_C,pwlr,ERT,58,none,A,ALL,784,126.73831501520829,115.29760217821766,138.64808123160725,131.8500777969573,121.50736913848083,142.97280907257758,-5.1117627817490074,-11.466266223428788,0.84701530255182
cpx,cpx_only,T_C,pwlr,ERT,58,none,B,shallow_crustal,236,89.89915335871069,79.03474566678629,100.8960229751963,88.95048585640349,78.23137012407291,99.9674558932554,0.9486675023072024,0.4965757454138792,1.4990644468348782
cpx,cpx_only,T_C,pwlr,ERT,58,none,B,deep_crustal_MASH,193,91.0937150022236,75.36998125573284,111.88625885152186,89.0767830708968,72.70780614553752,110.3669758463914,2.016931931326809,1.1926255917383877,3.1503069200233207
cpx,cpx_only,T_C,pwlr,ERT,58,none,B,lithospheric_mantle,213,139.08577307519448,109.89791738462115,166.4586892119557,136.7748059236797,108.36277998950825,163.41456907834993,2.310967151514774,-0.345330855093081,4.626273402090238
cpx,cpx_only,T_C,pwlr,ERT,58,none,B,deeper_mantle,142,186.96577018774875,159.43491059221674,212.82828423634967,200.62721761710154,174.13263539842063,225.89569978000472,-13.66144742935279,-17.529068509961345,-9.70566762076484
cpx,cpx_only,T_C,pwlr,ERT,58,none,B,ALL,784,126.73831501520829,115.29760217821766,138.64808123160725,129.25914970131356,117.87832369360943,141.4020522394053,-2.5208346861052746,-3.9841340650300676,-1.030812313694032
cpx,cpx_only,T_C,pwlr,ERT,59,none,A,shallow_crustal,236,89.31381779578724,78.54862484943706,100.24304805112578,91.46225419534328,80.01789193664318,102.77398827039967,-2.148436399556033,-5.231216865312005,0.8299401750674883
cpx,cpx_only,T_C,pwlr,ERT,59,none,A,deep_crustal_MASH,193,91.31069020158617,75.18890625279599,112.61106713063633,92.62337283192888,76.0331446210824,114.20919523780137,-1.3126826303427066,-3.1453545087017902,0.7207452165264415
cpx,cpx_only,T_C,pwlr,ERT,59,none,A,lithospheric_mantle,213,139.6190964293853,110.1319908815647,167.39403788282306,168.93010061141183,149.6446749545789,187.79958500228238,-29.311004182026522,-45.40138318498339,-15.854262074464144
cpx,cpx_only,T_C,pwlr,ERT,59,none,A,deeper_mantle,142,188.18740310417843,160.68949262423462,214.27893008199104,193.74954278131514,168.6302871952019,217.5832542493525,-5.562139677136713,-25.96817064188115,13.353957378265852
cpx,cpx_only,T_C,pwlr,ERT,59,none,A,ALL,784,127.13834092042903,115.46090134594058,139.2801765932007,138.50039050684057,128.14069507766817,149.48987908983483,-11.362049586411544,-18.18485984462432,-4.810435045520581
