track,target,feature_set,model,mean,std,min,max,count
opx_only,T_C,pwlr,ElasticNet,179.31985913667273,0.2944555204936754,178.7103728538353,179.83940298257664,20
opx_only,T_C,pwlr,GB,167.49413432562983,2.29502669006514,164.6743556184095,171.47272051777904,20
opx_only,T_C,pwlr,LightGBM,157.84132437949944,1.0257384681600672,155.6182295178484,159.46003234978423,20
opx_only,T_C,pwlr,MLP,178.74726417613778,10.350304307552118,158.3104348969775,200.16034993885492,20
opx_only,T_C,pwlr,RF,163.5599539666698,0.9624117998460996,161.37606913307405,165.0601214897377,20
opx_only,T_C,pwlr,XGB,162.86487062728068,1.5677867964396464,160.38110011219288,165.91344231643495,20
opx_only,T_C,raw,CatBoost,156.75520004788595,2.000878388903976,152.33470454376163,160.84507180939937,20
opx_only,T_C,raw,ERT,161.75317049612738,0.5243844918199163,160.7116793714009,162.60382111370444,20
opx_only,T_C,raw,ElasticNet,161.3985489675962,0.02723106519566284,161.36410137960115,161.45690841106318,20
opx_only,T_C,raw,GB,160.91819427094842,3.105235742928053,152.3702415162015,166.2395803450638,20
opx_only,T_C,raw,LightGBM,158.09332031412993,1.330828139166978,156.31344103743808,161.09737432578305,20
opx_only,T_C,raw,MLP,172.6016522790973,11.806807847075603,151.16342703668872,189.5037835025435,20
opx_only,T_C,raw,RF,160.93279254903504,0.7486595675498282,159.66356438632448,162.42393219740114,20
opx_only,T_C,raw,XGB,153.78144329753724,0.7816548298504028,152.57023882837282,155.37057751902483,20
