pipeline,track,target,feature_set,family,feature_name,importance_mean,importance_std,rank
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_MnO_MgO,0.4117245903497647,0.1129396665172308,32
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_MnO_CaO,0.0550043809956378,0.027868942900122963,56
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_MnO_Na2O,0.7011717119709694,0.08235911131246908,26
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_MgO_CaO,0.593725879368673,0.3983502016971832,27
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_MgO_Na2O,0.341013821447531,0.05284097680846278,35
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_CaO_Na2O,4.732801026787175,0.6027759041549425,4
cpx,cpx_liq,T_C,pwlr,XGB,Mg_num_cpx,0.5192857670092245,0.07254614570296317,29
cpx,cpx_liq,T_C,pwlr,XGB,Jd,1.2420643735074137,0.23994226405177482,17
cpx,cpx_liq,T_C,pwlr,XGB,Di,0.7352683808567008,0.39132432792449984,24
cpx,cpx_liq,T_C,pwlr,XGB,Aeg,0.02570349184490297,0.007730713118745576,60
cpx,cpx_liq,T_C,pwlr,XGB,CaTs,1.6217409130337146,0.4360599858940072,12
cpx,cpx_liq,T_C,pwlr,XGB,En_cpx,1.4669768262581677,0.27962813398883735,13
cpx,cpx_liq,T_C,pwlr,XGB,Fs_cpx,0.4265045988554796,0.06783518631406923,31
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_SiO2_TiO2,1.3593064780567772,0.20119863080144407,16
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_SiO2_Al2O3,3.92147683119554,0.6736031203255292,7
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_SiO2_FeO,0.106166108580706,0.11597376355743744,51
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_SiO2_MgO,29.511062309453575,2.157543497176458,1
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_SiO2_CaO,0.7987099425866979,0.5628674255378184,23
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_SiO2_Na2O,-0.10950277579860526,0.2195136419787487,66
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_SiO2_K2O,0.2131147682674232,0.1553819855436117,41
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_TiO2_Al2O3,3.2326234700087952,0.465600006072448,8
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_TiO2_FeO,-0.0159236604703203,0.07389796985735904,62
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_TiO2_MgO,0.03385927936822526,0.0650691462718287,59
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_TiO2_CaO,-0.11000158197664404,0.11595033536344934,67
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_TiO2_Na2O,1.433389903685267,0.28339928702866457,15
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_TiO2_K2O,1.2025820106238476,0.21045597403765906,18
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_Al2O3_FeO,0.5191171701503094,0.3324943742371727,30
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_Al2O3_MgO,13.54751114425618,0.8791725731665184,2
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_Al2O3_CaO,0.3258995580363731,0.3211338257113176,37
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_Al2O3_Na2O,-0.5395750807196258,0.11456828717696112,71
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_Al2O3_K2O,0.31953704379115494,0.11768225529617263,38
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_FeO_MgO,0.07967238020872998,0.1037857966282783,55
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_FeO_CaO,-0.8571844654044931,0.418620834118917,72
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_FeO_Na2O,0.948082885965843,0.290541061660778,20
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_FeO_K2O,0.08485145926970432,0.1970072208878983,53
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_MgO_CaO,5.014556499504479,0.6199763928681026,3
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_MgO_Na2O,0.4086195737420155,0.16177977267943627,33
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_MgO_K2O,0.7162926680367037,0.321558629835655,25
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_CaO_Na2O,0.25937891307844013,0.1227002219251757,40
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_CaO_K2O,0.1364516472596506,0.12980303026604967,46
cpx,cpx_liq,T_C,pwlr,XGB,pwlr_liq_Na2O_K2O,-0.06034510631484267,0.09595254169340645,64
cpx,cpx_liq,T_C,pwlr,XGB,liq_Mg_num,0.053861858717866085,0.03612109433932059,57
cpx,cpx_liq,T_C,raw,GB,raw_SiO2,2.959669618911922,0.524945638553375,11
cpx,cpx_liq,T_C,raw,GB,raw_TiO2,2.7118685436270495,0.5669071170868378,13
cpx,cpx_liq,T_C,raw,GB,raw_Al2O3,20.119148865178865,1.3063183067200996,2
cpx,cpx_liq,T_C,raw,GB,raw_Cr2O3,0.4827042216459425,0.17608303787207494,22
cpx,cpx_liq,T_C,raw,GB,raw_FeO_total,0.93371505343911,0.19779206733791763,19
cpx,cpx_liq,T_C,raw,GB,raw_MnO,0.054716983784847885,0.1542830871449806,24
cpx,cpx_liq,T_C,raw,GB,raw_MgO,0.7381814678793759,0.2906618559107698,21
cpx,cpx_liq,T_C,raw,GB,raw_CaO,3.417959229835327,0.8162238666188055,10
cpx,cpx_liq,T_C,raw,GB,raw_Na2O,10.292870949233068,1.0465625166702166,3
cpx,cpx_liq,T_C,raw,GB,Mg_num_cpx,1.5990278288381803,0.35138187664645704,17
cpx,cpx_liq,T_C,raw,GB,Jd,1.5010908854545613,0.3264686835382945,18
cpx,cpx_liq,T_C,raw,GB,Di,2.6318381879627024,1.109198398614685,14
cpx,cpx_liq,T_C,raw,GB,Aeg,-0.027314785361586047,0.007995770462680338,25
cpx,cpx_liq,T_C,raw,GB,CaTs,2.7187216602524047,0.39317451613791254,12
cpx,cpx_liq,T_C,raw,GB,En_cpx,5.896588664961498,1.209395404987122,7
cpx,cpx_liq,T_C,raw,GB,Fs_cpx,0.8285074299155177,0.22062284701892684,20
cpx,cpx_liq,T_C,raw,GB,raw_liq_SiO2,2.2086500877831354,0.9158731657226316,15
cpx,cpx_liq,T_C,raw,GB,raw_liq_TiO2,7.857001235535255,0.7689472319898512,5
cpx,cpx_liq,T_C,raw,GB,raw_liq_Al2O3,7.384845502262694,1.3354872439077505,6
cpx,cpx_liq,T_C,raw,GB,raw_liq_FeO,3.9291006326078453,0.7665611968602302,9
cpx,cpx_liq,T_C,raw,GB,raw_liq_MgO,91.48330606370145,4.232839696978791,1
cpx,cpx_liq,T_C,raw,GB,raw_liq_CaO,5.359326468762303,1.182965851547859,8
cpx,cpx_liq,T_C,raw,GB,raw_liq_Na2O,2.095422783546559,0.36748774908841697,16
cpx,cpx_liq,T_C,raw,GB,raw_liq_K2O,9.325116457631049,1.2711400209602977,4
cpx,cpx_liq,T_C,raw,GB,liq_Mg_num,0.06580032756090119,0.21669158568572858,23
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_TiO2,0.7208384581356697,0.15204480600273018,45
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_Al2O3,1.3293667503446827,0.24580864410603884,26
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_Cr2O3,0.11622737613449488,0.07643766090830564,68
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_FeO_total,1.181270902032184,0.20001468281847543,30
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_MnO,0.3024440890594192,0.0825032648882067,57
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_MgO,0.3597047235517806,0.14994997699071502,56
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_CaO,0.9972766523071727,0.7357490757507335,39
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_SiO2_Na2O,1.2316290560276228,0.2666866399749655,28
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_TiO2_Al2O3,3.9172754219535073,0.4715411204764497,4
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_TiO2_Cr2O3,0.2503309813509965,0.08063574728730796,61
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_TiO2_FeO_total,0.03343761906698432,0.06576440118171925,70
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_TiO2_MnO,0.2089745892977355,0.08512038883661843,63
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_TiO2_MgO,0.24406941433743795,0.06647111835534414,62
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_TiO2_CaO,0.406227701066895,0.08344466591157224,54
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_TiO2_Na2O,2.5639510699443817,0.37354893881606027,9
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Al2O3_Cr2O3,1.1446046969627184,0.20279487671864505,31
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Al2O3_FeO_total,2.0225974084326177,0.27348696831563185,13
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Al2O3_MnO,0.4712571923657066,0.20221198544438154,52
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Al2O3_MgO,1.059794449871891,0.14644494117895107,36
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Al2O3_CaO,3.1950147571546808,0.6518456483926899,5
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Al2O3_Na2O,1.1007773133896799,0.2795054175386978,35
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Cr2O3_FeO_total,0.6561403971454702,0.11928194250896024,49
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Cr2O3_MnO,0.2674201011608709,0.07773951161061539,60
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Cr2O3_MgO,0.2835734354329212,0.053167640252674994,59
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Cr2O3_CaO,0.06825054978026017,0.06535141085596177,69
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_Cr2O3_Na2O,1.0348217990231583,0.25226659536746177,37
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_FeO_total_MnO,0.19597218723856996,0.08956390156736631,66
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_FeO_total_MgO,1.1287340012002312,0.11756824522248557,32
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_FeO_total_CaO,0.19730416509874543,0.11113832008268625,65
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_FeO_total_Na2O,1.394441802196183,0.14124130760175715,25
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_MnO_MgO,0.5705656791417724,0.17818075542212622,50
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_MnO_CaO,0.30205399769362273,0.11588157355050763,58
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_MnO_Na2O,0.7157055798657602,0.15176325783882125,46
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_MgO_CaO,1.1142669574451503,0.2588527655662823,34
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_MgO_Na2O,0.8668256298469437,0.20007772960752904,42
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_CaO_Na2O,1.7298011850368582,0.309237678721089,14
cpx,cpx_liq,T_C,pwlr,CatBoost,Mg_num_cpx,0.4722980954452737,0.09001107919304399,51
cpx,cpx_liq,T_C,pwlr,CatBoost,Jd,1.5239956803476211,0.2509637692597734,22
cpx,cpx_liq,T_C,pwlr,CatBoost,Di,2.3076570216828243,0.7596475411126044,10
cpx,cpx_liq,T_C,pwlr,CatBoost,Aeg,-0.08818576768965514,0.029141573819229792,71
cpx,cpx_liq,T_C,pwlr,CatBoost,CaTs,1.2294336381498154,0.1959106403615596,29
cpx,cpx_liq,T_C,pwlr,CatBoost,En_cpx,1.642402092055852,0.26018685718861234,18
cpx,cpx_liq,T_C,pwlr,CatBoost,Fs_cpx,0.9037378506129151,0.16114408036453365,41
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_SiO2_TiO2,1.456373637107697,0.24906167274329402,23
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_SiO2_Al2O3,2.707924299522395,0.7090344109966975,7
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_SiO2_FeO,1.5407670827784195,0.24789955055377436,21
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_SiO2_MgO,5.606554649323775,0.6789487908533128,3
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_SiO2_CaO,3.0131848025017156,0.4512717249455574,6
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_SiO2_Na2O,0.3758023620092324,0.1778298898399533,55
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_SiO2_K2O,1.3167728186576888,0.2996707762783164,27
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_TiO2_Al2O3,1.7012032002537396,0.3508188345142178,16
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_TiO2_FeO,0.19884163682674866,0.07811611132960929,64
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_TiO2_MgO,1.1203884415428902,0.14755201575916035,33
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_TiO2_CaO,0.4444077693983587,0.14761427022168272,53
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_TiO2_Na2O,1.691961440077904,0.28632955155128226,17
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_TiO2_K2O,2.060926917459768,0.2875536628907874,12
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_Al2O3_FeO,2.189378403678527,0.41306321685769387,11
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_Al2O3_MgO,7.860463229189472,0.803643609734256,1
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_Al2O3_CaO,2.638746737716871,0.365593789528887,8
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_Al2O3_Na2O,0.16393562437831904,0.11679883507153367,67
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_Al2O3_K2O,0.6930864318885377,0.19113541358200387,47
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_FeO_MgO,1.5583574587188778,0.2075284716599735,20
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_FeO_CaO,-0.3284754201076055,0.25877190307380493,72
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_FeO_Na2O,1.6194184529795266,0.29138858234975196,19
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_FeO_K2O,0.9659090321102809,0.2137203096521522,40
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_MgO_CaO,6.4401134605009105,0.6829015688691483,2
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_MgO_Na2O,1.7054802424131226,0.2574048992202472,15
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_MgO_K2O,1.433406051507196,0.3034259999347479,24
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_CaO_Na2O,0.7451831586074732,0.17742844904701605,43
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_CaO_K2O,0.7286662192529633,0.15929044415682228,44
cpx,cpx_liq,T_C,pwlr,CatBoost,pwlr_liq_Na2O_K2O,0.6637152232647893,0.19300723375021964,48
cpx,cpx_liq,T_C,pwlr,CatBoost,liq_Mg_num,1.0001514690353979,0.21494209547308799,38
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_TiO2,0.0608969254609768,0.027326443122553983,53
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_Al2O3,1.8980280272606413,0.45436585719559763,14
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_Cr2O3,0.0006726354029517268,0.06062936888465179,60
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_FeO_total,0.4189669640365693,0.074496952512603,34
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_MnO,0.07938542615465138,0.0329062978738092,47
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_MgO,0.07237068719803048,0.13742473656654638,50
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_CaO,-0.1093202912835686,0.43256918820631524,66
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_SiO2_Na2O,0.6791927733052837,0.09772808330965548,25
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_TiO2_Al2O3,4.712384839590657,0.8383208551462358,5
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_TiO2_Cr2O3,0.03806438204395448,0.012326012253090764,56
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_TiO2_FeO_total,0.07592360458093736,0.0528457153543206,48
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_TiO2_MnO,0.003045076612534103,0.023679271695856083,59
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_TiO2_MgO,-0.029893985877284736,0.024498605288292216,63
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_TiO2_CaO,-0.046269257607554695,0.10908794661714147,65
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_TiO2_Na2O,2.8338022314517333,0.5717911380341557,9
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Al2O3_Cr2O3,0.43224145718458684,0.10138213867053401,33
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Al2O3_FeO_total,3.5326466695087584,0.5084567052536572,7
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Al2O3_MnO,0.41775324459566365,0.09129445730620776,35
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Al2O3_MgO,0.3522234511806232,0.0791300564778819,38
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Al2O3_CaO,3.408179892512757,1.0739414571877597,8
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Al2O3_Na2O,0.5327420766489261,0.2153713330891072,30
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Cr2O3_FeO_total,0.013967870176718123,0.0575647320599263,57
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Cr2O3_MnO,-0.22675883238794228,0.10048360083686955,70
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Cr2O3_MgO,0.09042568358181384,0.0802654088161559,45
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Cr2O3_CaO,-0.19226151471897596,0.09438780193645847,68
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_Cr2O3_Na2O,0.3341268956378798,0.09864889114992384,39
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_FeO_total_MnO,0.3197315510872869,0.056598450427380945,40
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_FeO_total_MgO,1.9454815518287667,0.28269386061362406,13
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_FeO_total_CaO,0.07591263638391013,0.03003992083321318,49
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_FeO_total_Na2O,1.9464710247123294,0.46055473747574194,12
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_MnO_MgO,0.2680426881019649,0.08639006337080826,42
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_MnO_CaO,0.08455483814278467,0.028449335187161688,46
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_MnO_Na2O,0.5100045216027489,0.03452292141669596,31
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_MgO_CaO,0.23237181414835248,0.21099859931997117,43
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_MgO_Na2O,0.3067985980011144,0.04536857037400849,41
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_CaO_Na2O,5.232877927096653,0.8208753183616392,4
cpx,cpx_liq,T_C,pwlr,LightGBM,Mg_num_cpx,0.46959568750707775,0.11197535792639451,32
cpx,cpx_liq,T_C,pwlr,LightGBM,Jd,0.6257082979205151,0.14039227075459595,28
cpx,cpx_liq,T_C,pwlr,LightGBM,Di,1.0661803736013837,0.41862288141813087,18
cpx,cpx_liq,T_C,pwlr,LightGBM,Aeg,-0.038504391987805066,0.005577272517860062,64
cpx,cpx_liq,T_C,pwlr,LightGBM,CaTs,0.9312388636668878,0.2508450267914363,20
cpx,cpx_liq,T_C,pwlr,LightGBM,En_cpx,1.5234691177293052,0.3173885477656343,16
cpx,cpx_liq,T_C,pwlr,LightGBM,Fs_cpx,0.5843794773127783,0.1516850253893248,29
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_SiO2_TiO2,2.3817259681177503,0.35740694285606356,10
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_SiO2_Al2O3,3.561197017145376,0.5436618520751141,6
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_SiO2_FeO,0.3662417681090481,0.15523100142315285,37
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_SiO2_MgO,26.945529825829475,1.7773907446660264,1
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_SiO2_CaO,2.0621692542863386,0.6510242458532329,11
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_SiO2_Na2O,1.2214915106867934,0.4154339281023343,17
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_SiO2_K2O,0.6697013158717325,0.08264463032375054,26
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_TiO2_Al2O3,1.6318784578074876,0.3369184008027832,15
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_TiO2_FeO,-0.007072258289676369,0.04607158453290008,61
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_TiO2_MgO,0.05377417527838091,0.1118921282755194,55
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_TiO2_CaO,-0.3355290925601203,0.17509056978055257,72
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_TiO2_Na2O,0.9303119760833412,0.2985805778258837,21
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_TiO2_K2O,0.9965427289271489,0.16947718827835853,19
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_Al2O3_FeO,-0.15246786052499672,0.35809573099935166,67
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_Al2O3_MgO,16.673416528983164,0.9875396026198233,2
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_Al2O3_CaO,0.07223368128349392,0.20197625073396408,51
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_Al2O3_Na2O,-0.20037468844623021,0.060198397005394796,69
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_Al2O3_K2O,0.7724562402606381,0.08303411160447659,24
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_FeO_MgO,0.004132157100350753,0.03798168960014924,58
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_FeO_CaO,-0.2803841657251027,0.37757594195009614,71
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_FeO_Na2O,0.7868110828472886,0.2565597637882901,23
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_FeO_K2O,0.8260075931961893,0.3875009354114009,22
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_MgO_CaO,6.915317450011696,0.6630466660855998,3
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_MgO_Na2O,0.6376792434191139,0.18412258648716207,27
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_MgO_K2O,0.38595049410155224,0.18570921580799363,36
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_CaO_Na2O,0.07135101895292024,0.03919705078236696,52
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_CaO_K2O,-0.023914655202937497,0.028875360643440692,62
cpx,cpx_liq,T_C,pwlr,LightGBM,pwlr_liq_Na2O_K2O,0.18637505989225076,0.07812816113089859,44
cpx,cpx_liq,T_C,pwlr,LightGBM,liq_Mg_num,0.0540964506181524,0.014258805825862916,54
cpx,cpx_liq,T_C,alr,ElasticNet,alr_TiO2,14.188424659370403,1.043446714119411,3
cpx,cpx_liq,T_C,alr,ElasticNet,alr_Al2O3,8.524445428613765,0.9259010082801264,7
cpx,cpx_liq,T_C,alr,ElasticNet,alr_Cr2O3,-0.2517702954628163,0.16047374082783658,22
cpx,cpx_liq,T_C,alr,ElasticNet,alr_FeO_total,6.284520498393275,0.6770051920570485,10
cpx,cpx_liq,T_C,alr,ElasticNet,alr_MnO,-0.0070186194209611585,0.023344872532066713,20
cpx,cpx_liq,T_C,alr,ElasticNet,alr_MgO,0.9425159685220876,0.296814788239711,16
cpx,cpx_liq,T_C,alr,ElasticNet,alr_CaO,0.20768716622787126,0.26243173159508987,18
cpx,cpx_liq,T_C,alr,ElasticNet,alr_Na2O,18.133734671248916,1.1621479494091744,2
cpx,cpx_liq,T_C,alr,ElasticNet,Mg_num_cpx,-0.6131907630283024,0.24757220523898366,23
cpx,cpx_liq,T_C,alr,ElasticNet,Jd,9.699041098947477,0.7770084535660554,6
cpx,cpx_liq,T_C,alr,ElasticNet,Di,10.34739483719341,0.8312335750336372,5
cpx,cpx_liq,T_C,alr,ElasticNet,Aeg,-0.22012731822769496,0.2272152569420114,21
cpx,cpx_liq,T_C,alr,ElasticNet,CaTs,5.419469997502441,0.664357602293367,11
cpx,cpx_liq,T_C,alr,ElasticNet,En_cpx,4.859608261409228,0.6829496661038752,12
cpx,cpx_liq,T_C,alr,ElasticNet,Fs_cpx,4.240131567727453,0.7019752997163435,13
cpx,cpx_liq,T_C,alr,ElasticNet,alr_liq_TiO2,0.3799157689702589,0.3451719510375473,17
cpx,cpx_liq,T_C,alr,ElasticNet,alr_liq_Al2O3,11.69226181119693,2.1763612284158027,4
cpx,cpx_liq,T_C,alr,ElasticNet,alr_liq_FeO,7.455004635283373,1.1318665204708949,8
cpx,cpx_liq,T_C,alr,ElasticNet,alr_liq_MgO,60.515725528853594,2.5805484209354947,1
cpx,cpx_liq,T_C,alr,ElasticNet,alr_liq_CaO,0.052150603381368656,0.023028045504292213,19
cpx,cpx_liq,T_C,alr,ElasticNet,alr_liq_Na2O,7.283612302342297,0.8604281073465749,9
cpx,cpx_liq,T_C,alr,ElasticNet,alr_liq_K2O,3.2093387985726927,0.4807615172590187,14
cpx,cpx_liq,T_C,alr,ElasticNet,liq_Mg_num,3.0329734788111367,0.42260679537485174,15
cpx,cpx_liq,T_C,raw,MLP,raw_SiO2,-1.8831321966325631,0.6650632768229059,24
cpx,cpx_liq,T_C,raw,MLP,raw_TiO2,7.5762020389099405,1.0204381596791752,11
cpx,cpx_liq,T_C,raw,MLP,raw_Al2O3,4.932825504231899,1.7621504913885795,16
cpx,cpx_liq,T_C,raw,MLP,raw_Cr2O3,-1.901430015128946,2.028432158078133,25
cpx,cpx_liq,T_C,raw,MLP,raw_FeO_total,5.225026820872019,1.0290646772799896,14
cpx,cpx_liq,T_C,raw,MLP,raw_MnO,-0.2489648736620076,0.3427752816960394,22
