best_params,model_name,target,rmse_train,rmse_test,mae_test,r2_test,overfit_ratio,split_seed,track,feature_set
"{'n_estimators': 600, 'max_depth': 4, 'learning_rate': 0.05520376279413778, 'subsample': 0.8965368530363559, 'colsample_bytree': 0.9369811632028784, 'reg_alpha': 0.13218554366329102, 'reg_lambda': 1.4140951144310965, 'min_child_weight': 2}",XGB,P_kbar,0.15461959723075105,4.463890202580754,3.076759486477701,0.7855097410974092,0.034637858507666534,49,opx_liq,alr
"{'max_iter': 600, 'max_depth': 10, 'learning_rate': 0.01303561122512888, 'min_samples_leaf': 18, 'l2_regularization': 0.00016832027985721928, 'max_leaf_nodes': 29}",GB,T_C,29.50640722240965,85.01636330278224,61.540246486023605,0.796043601078771,0.34706738886635047,49,opx_liq,alr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.029444696740863748, 'min_samples_leaf': 42, 'l2_regularization': 0.0001642303208889874, 'max_leaf_nodes': 47}",GB,P_kbar,3.6093343052216396,6.3155202348886945,3.935767611450022,0.5706624954153774,0.5715022945034156,49,opx_liq,alr
"{'n_estimators': 800, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.6718327665894177}",RF,T_C,22.003000681647567,75.91283118001817,53.85060747500285,0.8373842276803447,0.2898456076479362,49,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.6214287464725687}",RF,P_kbar,0.9476335520311091,6.703892087820143,3.7139940757997,0.5162348315294811,0.14135572882397698,49,opx_liq,pwlr
"{'n_estimators': 300, 'max_depth': 29, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.94793431026209}",ERT,T_C,25.57363721107344,77.41966864136074,56.59077545685853,0.830864448102357,0.33032480840935763,49,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 19, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.9765770522028188}",ERT,P_kbar,0.5357457281035346,6.870747630478268,3.7259851251831377,0.4918539437514199,0.07797488088879807,49,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.055660389092322814, 'subsample': 0.8352306366245513, 'colsample_bytree': 0.6092767764644771, 'reg_alpha': 0.00020031093636758556, 'reg_lambda': 0.021918881030042102, 'min_child_weight': 9}",XGB,T_C,15.382090661375994,78.28398428462577,56.20598409901495,0.8270668984278695,0.1964909017079358,49,opx_liq,pwlr
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.015441107302807584, 'subsample': 0.7540912918616595, 'colsample_bytree': 0.8998866913681112, 'reg_alpha': 0.9635564343883989, 'reg_lambda': 7.971774745976854, 'min_child_weight': 2}",XGB,P_kbar,1.6698954612525467,4.926187130355757,3.4862189815038334,0.7387824352030614,0.33898335915061983,49,opx_liq,pwlr
"{'max_iter': 400, 'max_depth': 9, 'learning_rate': 0.01126423210556121, 'min_samples_leaf': 20, 'l2_regularization': 0.006953511542018146, 'max_leaf_nodes': 22}",GB,T_C,32.36604507945984,86.05867665795022,64.49485332625679,0.7910118720985847,0.37609275829446326,49,opx_liq,pwlr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.030143189993220822, 'min_samples_leaf': 14, 'l2_regularization': 0.1305105585202014, 'max_leaf_nodes': 29}",GB,P_kbar,2.250853321906678,5.410645741968339,3.617390319416351,0.6848779701298295,0.4160045638263946,49,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 7, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.8327060098896433}",RF,T_C,30.128652348406426,82.73212638083328,64.10167696587703,0.7295022049180726,0.3641711347985659,50,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 19, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.6340065654844887}",RF,P_kbar,2.3952144198501924e-08,3.8887588211039263,2.3794225174130554,0.8090947193413196,6.1593287988228795e-09,50,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 28, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.9762799285983367}",ERT,T_C,16.934063607193977,78.9710045606725,62.092467851248834,0.7535375955611641,0.21443393941106237,50,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 38, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.9667280361382236}",ERT,P_kbar,0.034782601260067464,4.880294492953589,3.190166222171141,0.6993314645029387,0.007127152123768003,50,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.011006700027444857, 'subsample': 0.7610866841567874, 'colsample_bytree': 0.8940662480571784, 'reg_alpha': 0.0012475769766455479, 'reg_lambda': 0.04330019631637472, 'min_child_weight': 3}",XGB,T_C,17.03741477344102,81.91963390743985,65.81520964707444,0.7347891047313966,0.20797718398853468,50,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.01863482860663478, 'subsample': 0.656715645474182, 'colsample_bytree': 0.9409679707458907, 'reg_alpha': 0.0006782290125591015, 'reg_lambda': 2.520106803290839, 'min_child_weight': 3}",XGB,P_kbar,1.4017730975069804,4.119100989899187,3.1391795858332308,0.7858092049415238,0.34031044661065424,50,opx_liq,raw
"{'max_iter': 400, 'max_depth': 4, 'learning_rate': 0.01001391429235529, 'min_samples_leaf': 10, 'l2_regularization': 0.0004305608289370158, 'max_leaf_nodes': 81}",GB,T_C,38.637630373154856,79.51237847612752,61.91438565405797,0.7501468405216983,0.4859322675746049,50,opx_liq,raw
"{'max_iter': 400, 'max_depth': 3, 'learning_rate': 0.05466586286870985, 'min_samples_leaf': 22, 'l2_regularization': 0.0008290237734273495, 'max_leaf_nodes': 39}",GB,P_kbar,2.1157322924351125,4.153548955487806,3.1861515869078083,0.7822116772175988,0.5093794042416997,50,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 16, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9617027856430507}",RF,T_C,9.184836797186305,80.97058003411391,58.76770156496394,0.7408985420816633,0.1134342472700161,50,opx_liq,alr
"{'n_estimators': 400, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.9913821292378133}",RF,P_kbar,2.5711196903090283e-08,4.464334513514223,2.6434889045300927,0.7484007275158968,5.759245151826898e-09,50,opx_liq,alr
"{'n_estimators': 200, 'max_depth': 39, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.925937244061412}",ERT,T_C,17.512268043734586,71.8367516519129,53.93596057294406,0.7960570354900951,0.24377867374336185,50,opx_liq,alr
"{'n_estimators': 800, 'max_depth': 40, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9207149490479796}",ERT,P_kbar,0.2759510674990055,5.5630905713528325,3.512372167885623,0.6093136980966695,0.0496039142199153,50,opx_liq,alr
"{'n_estimators': 300, 'max_depth': 9, 'learning_rate': 0.044370239327904265, 'subsample': 0.6186102537284777, 'colsample_bytree': 0.8347988374863223, 'reg_alpha': 0.4266519616462753, 'reg_lambda': 0.013001812345396529, 'min_child_weight': 8}",XGB,T_C,9.957883680383286,75.63079091584882,58.95629922045383,0.7739457689344448,0.13166441286410718,50,opx_liq,alr
"{'n_estimators': 600, 'max_depth': 4, 'learning_rate': 0.05520376279413778, 'subsample': 0.8965368530363559, 'colsample_bytree': 0.9369811632028784, 'reg_alpha': 0.13218554366329102, 'reg_lambda': 1.4140951144310965, 'min_child_weight': 2}",XGB,P_kbar,0.14735795775567076,4.818062363043869,3.615248860307121,0.7069506535317798,0.030584485349536984,50,opx_liq,alr
"{'max_iter': 600, 'max_depth': 10, 'learning_rate': 0.01303561122512888, 'min_samples_leaf': 18, 'l2_regularization': 0.00016832027985721928, 'max_leaf_nodes': 29}",GB,T_C,26.477758258726123,75.16264044872185,58.60466947146182,0.7767356342709386,0.3522728592376957,50,opx_liq,alr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.029444696740863748, 'min_samples_leaf': 42, 'l2_regularization': 0.0001642303208889874, 'max_leaf_nodes': 47}",GB,P_kbar,2.679423578622298,6.2772615575380755,4.322213668717941,0.5025649613971396,0.42684593497696477,50,opx_liq,alr
"{'n_estimators': 800, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.6718327665894177}",RF,T_C,21.744870802290706,76.41432870831531,57.93832158620381,0.7692376460538086,0.2845653579617779,50,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.6214287464725687}",RF,P_kbar,0.8570831280148936,5.491960959035391,3.520253046932066,0.6192404492740824,0.15606140218546488,50,opx_liq,pwlr
"{'n_estimators': 300, 'max_depth': 29, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.94793431026209}",ERT,T_C,26.37887388858577,75.27373226826882,58.639103885041024,0.776075168539029,0.3504392979289752,50,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 19, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.9765770522028188}",ERT,P_kbar,0.5636014656560117,6.311775844230074,4.009146200650059,0.49707982603956335,0.08929364406551753,50,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.055660389092322814, 'subsample': 0.8352306366245513, 'colsample_bytree': 0.6092767764644771, 'reg_alpha': 0.00020031093636758556, 'reg_lambda': 0.021918881030042102, 'min_child_weight': 9}",XGB,T_C,15.92321165188635,85.82914353186735,69.89260979154113,0.7088713720448644,0.18552220139508033,50,opx_liq,pwlr
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.015441107302807584, 'subsample': 0.7540912918616595, 'colsample_bytree': 0.8998866913681112, 'reg_alpha': 0.9635564343883989, 'reg_lambda': 7.971774745976854, 'min_child_weight': 2}",XGB,P_kbar,1.5308067109717305,5.472538003341429,3.9332840121473605,0.6219288873240167,0.2797251860173559,50,opx_liq,pwlr
"{'max_iter': 400, 'max_depth': 9, 'learning_rate': 0.01126423210556121, 'min_samples_leaf': 20, 'l2_regularization': 0.006953511542018146, 'max_leaf_nodes': 22}",GB,T_C,30.60484814066354,75.46666440859612,60.914442595877404,0.774925825706061,0.40554128608309686,50,opx_liq,pwlr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.030143189993220822, 'min_samples_leaf': 14, 'l2_regularization': 0.1305105585202014, 'max_leaf_nodes': 29}",GB,P_kbar,1.7837937722329054,5.683480622306983,3.9548275065760503,0.5922211559997452,0.31385587297187706,50,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 7, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.8327060098896433}",RF,T_C,28.280132672716668,68.82018947753946,48.355417398120835,0.8587728472540528,0.41092785253005343,51,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 19, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.6340065654844887}",RF,P_kbar,1.499390589272321e-08,6.615553268335236,4.381594641022552,0.6038996436663803,2.266462876882909e-09,51,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 28, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.9762799285983367}",ERT,T_C,16.789942452990232,71.35184152701822,49.56804678630338,0.8481912346585863,0.23531197084286215,51,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 38, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.9667280361382236}",ERT,P_kbar,0.02545129915889753,6.869335232878091,4.689107241991682,0.5729268052753228,0.0037050599943182615,51,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.011006700027444857, 'subsample': 0.7610866841567874, 'colsample_bytree': 0.8940662480571784, 'reg_alpha': 0.0012475769766455479, 'reg_lambda': 0.04330019631637472, 'min_child_weight': 3}",XGB,T_C,17.51119184407321,76.37521087834,56.84155902160952,0.8260632623409694,0.22927847455592926,51,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.01863482860663478, 'subsample': 0.656715645474182, 'colsample_bytree': 0.9409679707458907, 'reg_alpha': 0.0006782290125591015, 'reg_lambda': 2.520106803290839, 'min_child_weight': 3}",XGB,P_kbar,1.3009530385352204,5.405993426602657,4.380612620950167,0.7355010707688239,0.24065013326381188,51,opx_liq,raw
"{'max_iter': 400, 'max_depth': 4, 'learning_rate': 0.01001391429235529, 'min_samples_leaf': 10, 'l2_regularization': 0.0004305608289370158, 'max_leaf_nodes': 81}",GB,T_C,39.982441597281266,80.501980921906,61.90842645635301,0.8067588515167031,0.496664071360775,51,opx_liq,raw
"{'max_iter': 400, 'max_depth': 3, 'learning_rate': 0.05466586286870985, 'min_samples_leaf': 22, 'l2_regularization': 0.0008290237734273495, 'max_leaf_nodes': 39}",GB,P_kbar,2.41848053669242,5.321386754151953,4.203816888966842,0.7437153824732496,0.4544831353980102,51,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 16, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9617027856430507}",RF,T_C,7.967432311053915,69.46317047004482,50.538438300587586,0.8561215737388063,0.11470009585136598,51,opx_liq,alr
"{'n_estimators': 400, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.9913821292378133}",RF,P_kbar,1.5402506634454604e-08,6.391532677675932,4.210605582321699,0.6302715084024748,2.409829912667397e-09,51,opx_liq,alr
"{'n_estimators': 200, 'max_depth': 39, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.925937244061412}",ERT,T_C,16.954922201452217,74.13592361698342,53.92235111684125,0.8361132357880924,0.2287004919375969,51,opx_liq,alr
"{'n_estimators': 800, 'max_depth': 40, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9207149490479796}",ERT,P_kbar,0.37092519099048943,7.689422199886249,5.344928665003718,0.46486875879537226,0.04823836971729509,51,opx_liq,alr
"{'n_estimators': 300, 'max_depth': 9, 'learning_rate': 0.044370239327904265, 'subsample': 0.6186102537284777, 'colsample_bytree': 0.8347988374863223, 'reg_alpha': 0.4266519616462753, 'reg_lambda': 0.013001812345396529, 'min_child_weight': 8}",XGB,T_C,10.903747718007066,67.79688155678211,52.03140204882477,0.8629415197926267,0.16082963504560044,51,opx_liq,alr
"{'n_estimators': 600, 'max_depth': 4, 'learning_rate': 0.05520376279413778, 'subsample': 0.8965368530363559, 'colsample_bytree': 0.9369811632028784, 'reg_alpha': 0.13218554366329102, 'reg_lambda': 1.4140951144310965, 'min_child_weight': 2}",XGB,P_kbar,0.142739670592967,5.913189759374278,4.797460660890948,0.6835416758589552,0.02413920005977813,51,opx_liq,alr
"{'max_iter': 600, 'max_depth': 10, 'learning_rate': 0.01303561122512888, 'min_samples_leaf': 18, 'l2_regularization': 0.00016832027985721928, 'max_leaf_nodes': 29}",GB,T_C,36.19700156186734,78.71644096380136,63.04402634190958,0.8152359916829549,0.4598404236608326,51,opx_liq,alr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.029444696740863748, 'min_samples_leaf': 42, 'l2_regularization': 0.0001642303208889874, 'max_leaf_nodes': 47}",GB,P_kbar,3.202420253038954,6.417331538726658,4.84470853657193,0.6272807313003802,0.49902677362285475,51,opx_liq,alr
"{'n_estimators': 800, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.6718327665894177}",RF,T_C,22.91211614142611,63.51369526946805,48.36597122067673,0.8797122953967752,0.36074292393502566,51,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.6214287464725687}",RF,P_kbar,0.9598897989474772,6.787735709219793,5.052689382441175,0.58301278476279,0.14141531728226503,51,opx_liq,pwlr
"{'n_estimators': 300, 'max_depth': 29, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.94793431026209}",ERT,T_C,26.314563385669384,72.07504684544156,52.338775445855006,0.8450982436087041,0.36509949750152215,51,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 19, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.9765770522028188}",ERT,P_kbar,0.5803987373515275,7.4708447092031305,5.431825793402992,0.49485936021342614,0.07768850243086302,51,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.055660389092322814, 'subsample': 0.8352306366245513, 'colsample_bytree': 0.6092767764644771, 'reg_alpha': 0.00020031093636758556, 'reg_lambda': 0.021918881030042102, 'min_child_weight': 9}",XGB,T_C,15.324239158707503,76.09738320454409,59.51179530797362,0.827326408969816,0.2013766901486887,51,opx_liq,pwlr
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.015441107302807584, 'subsample': 0.7540912918616595, 'colsample_bytree': 0.8998866913681112, 'reg_alpha': 0.9635564343883989, 'reg_lambda': 7.971774745976854, 'min_child_weight': 2}",XGB,P_kbar,1.5983692921232386,6.268584363307006,5.016374176664454,0.6443589844698521,0.2549809015061281,51,opx_liq,pwlr
"{'max_iter': 400, 'max_depth': 9, 'learning_rate': 0.01126423210556121, 'min_samples_leaf': 20, 'l2_regularization': 0.006953511542018146, 'max_leaf_nodes': 22}",GB,T_C,35.62935724577078,79.73971044301159,60.33941623228171,0.8104011127935717,0.44682075026136925,51,opx_liq,pwlr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.030143189993220822, 'min_samples_leaf': 14, 'l2_regularization': 0.1305105585202014, 'max_leaf_nodes': 29}",GB,P_kbar,2.230864830693635,6.24416928866585,5.102426594415226,0.6471239125704348,0.3572716765932349,51,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 7, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.8327060098896433}",RF,T_C,27.54678192654462,85.37749807565153,63.5492970458938,0.628396552371276,0.3226468630192922,52,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 19, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.6340065654844887}",RF,P_kbar,1.8389154457732693e-08,7.52221371854752,5.220765669487983,0.5793688742402735,2.4446466353901325e-09,52,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 28, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.9762799285983367}",ERT,T_C,17.076878647176624,79.15823440873487,58.40238491288943,0.6805630986356377,0.21573091889594043,52,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 38, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.9667280361382236}",ERT,P_kbar,0.016544293258490238,8.097480208428587,5.814949724016897,0.5125726881846497,0.0020431409318258592,52,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.011006700027444857, 'subsample': 0.7610866841567874, 'colsample_bytree': 0.8940662480571784, 'reg_alpha': 0.0012475769766455479, 'reg_lambda': 0.04330019631637472, 'min_child_weight': 3}",XGB,T_C,18.226095595198146,79.62133233014208,62.072531222932135,0.6768145743325378,0.2289097037415227,52,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.01863482860663478, 'subsample': 0.656715645474182, 'colsample_bytree': 0.9409679707458907, 'reg_alpha': 0.0006782290125591015, 'reg_lambda': 2.520106803290839, 'min_child_weight': 3}",XGB,P_kbar,1.3028057714361863,6.660213310037067,4.901355502983465,0.6702488283639791,0.19561021708911835,52,opx_liq,raw
"{'max_iter': 400, 'max_depth': 4, 'learning_rate': 0.01001391429235529, 'min_samples_leaf': 10, 'l2_regularization': 0.0004305608289370158, 'max_leaf_nodes': 81}",GB,T_C,41.345897746381304,85.0310788979948,66.9504639923884,0.6314059963472212,0.48624453884656427,52,opx_liq,raw
"{'max_iter': 400, 'max_depth': 3, 'learning_rate': 0.05466586286870985, 'min_samples_leaf': 22, 'l2_regularization': 0.0008290237734273495, 'max_leaf_nodes': 39}",GB,P_kbar,2.7787826094268975,5.89913986541971,4.258338691092005,0.7413053447178903,0.4710487753843405,52,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 16, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9617027856430507}",RF,T_C,8.295082306840213,74.56954276557678,52.13177782335916,0.7165242931028685,0.11123954900618535,52,opx_liq,alr
"{'n_estimators': 400, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.9913821292378133}",RF,P_kbar,1.0823351095184493e-08,7.809420808012417,5.277675445039052,0.546635280824961,1.3859351879309414e-09,52,opx_liq,alr
"{'n_estimators': 200, 'max_depth': 39, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.925937244061412}",ERT,T_C,17.970544290860794,74.74854897311425,53.294948183370636,0.7151616773376852,0.24041328611374763,52,opx_liq,alr
"{'n_estimators': 800, 'max_depth': 40, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9207149490479796}",ERT,P_kbar,0.18763075064226964,8.393023890863414,5.832565521164316,0.47634290943397883,0.022355560174983313,52,opx_liq,alr
"{'n_estimators': 300, 'max_depth': 9, 'learning_rate': 0.044370239327904265, 'subsample': 0.6186102537284777, 'colsample_bytree': 0.8347988374863223, 'reg_alpha': 0.4266519616462753, 'reg_lambda': 0.013001812345396529, 'min_child_weight': 8}",XGB,T_C,10.513739985108142,70.92485767807452,54.81545849844042,0.743557600056223,0.148237731160909,52,opx_liq,alr
"{'n_estimators': 600, 'max_depth': 4, 'learning_rate': 0.05520376279413778, 'subsample': 0.8965368530363559, 'colsample_bytree': 0.9369811632028784, 'reg_alpha': 0.13218554366329102, 'reg_lambda': 1.4140951144310965, 'min_child_weight': 2}",XGB,P_kbar,0.12115213161290772,6.3829350615227645,4.421612665841012,0.6971337209983308,0.018980630453728085,52,opx_liq,alr
"{'max_iter': 600, 'max_depth': 10, 'learning_rate': 0.01303561122512888, 'min_samples_leaf': 18, 'l2_regularization': 0.00016832027985721928, 'max_leaf_nodes': 29}",GB,T_C,30.897325451373955,81.87261353566524,67.91950297098472,0.6582801595291654,0.3773829137372597,52,opx_liq,alr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.029444696740863748, 'min_samples_leaf': 42, 'l2_regularization': 0.0001642303208889874, 'max_leaf_nodes': 47}",GB,P_kbar,3.5734739058184863,6.718191600862885,5.07550029721653,0.6644827596392802,0.5319100910071557,52,opx_liq,alr
"{'n_estimators': 800, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.6718327665894177}",RF,T_C,24.138934729375812,82.25766430002743,64.99972763924147,0.6550583520812221,0.2934551440864066,52,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.6214287464725687}",RF,P_kbar,0.7496612538381828,9.282894805710452,6.876710212094052,0.3594147597512156,0.08075727125303869,52,opx_liq,pwlr
"{'n_estimators': 300, 'max_depth': 29, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.94793431026209}",ERT,T_C,26.923357016584987,77.94979109659651,59.7842433400242,0.690241810024268,0.34539357499010065,52,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 19, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.9765770522028188}",ERT,P_kbar,0.34910018354600625,9.626870860695488,7.1764851004673496,0.311061648011264,0.036263100294749946,52,opx_liq,pwlr
"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.055660389092322814, 'subsample': 0.8352306366245513, 'colsample_bytree': 0.6092767764644771, 'reg_alpha': 0.00020031093636758556, 'reg_lambda': 0.021918881030042102, 'min_child_weight': 9}",XGB,T_C,17.562497518355173,73.82422460258098,57.19925270848372,0.7221626200071942,0.23789613250798936,52,opx_liq,pwlr
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.015441107302807584, 'subsample': 0.7540912918616595, 'colsample_bytree': 0.8998866913681112, 'reg_alpha': 0.9635564343883989, 'reg_lambda': 7.971774745976854, 'min_child_weight': 2}",XGB,P_kbar,1.465404679895385,8.290846544894682,6.216591748474287,0.48901538597993444,0.176749704865512,52,opx_liq,pwlr
"{'max_iter': 400, 'max_depth': 9, 'learning_rate': 0.01126423210556121, 'min_samples_leaf': 20, 'l2_regularization': 0.006953511542018146, 'max_leaf_nodes': 22}",GB,T_C,37.14133490401277,73.09782849637581,56.04530686624471,0.727603302507976,0.5081044904891291,52,opx_liq,pwlr
"{'max_iter': 800, 'max_depth': 3, 'learning_rate': 0.030143189993220822, 'min_samples_leaf': 14, 'l2_regularization': 0.1305105585202014, 'max_leaf_nodes': 29}",GB,P_kbar,2.450355010822201,7.725386315564967,5.65887301459211,0.556339788697302,0.3171821978514227,52,opx_liq,pwlr
"{'n_estimators': 600, 'max_depth': 7, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.8327060098896433}",RF,T_C,26.888287875959083,100.68512715121456,79.18139904465264,0.7754041317435528,0.26705322460959646,53,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 19, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.6340065654844887}",RF,P_kbar,1.9989791761338963e-08,6.9351593962981175,4.543309192153422,0.6288470693878097,2.882383896181133e-09,53,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 28, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.9762799285983367}",ERT,T_C,14.867715550874404,94.42111640992057,71.9547908817006,0.8024807721938045,0.15746176402244164,53,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 38, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.9667280361382236}",ERT,P_kbar,0.012840347650586866,7.2070284768536705,4.567873047792417,0.5991771463096001,0.0017816424191780772,53,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.011006700027444857, 'subsample': 0.7610866841567874, 'colsample_bytree': 0.8940662480571784, 'reg_alpha': 0.0012475769766455479, 'reg_lambda': 0.04330019631637472, 'min_child_weight': 3}",XGB,T_C,17.392705490319358,91.51150799934987,75.08525501598011,0.8144664130357498,0.19006030903176593,53,opx_liq,raw
"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.01863482860663478, 'subsample': 0.656715645474182, 'colsample_bytree': 0.9409679707458907, 'reg_alpha': 0.0006782290125591015, 'reg_lambda': 2.520106803290839, 'min_child_weight': 3}",XGB,P_kbar,1.3503179438950672,5.113081721315946,3.953381734847955,0.7982537515486356,0.2640908198798626,53,opx_liq,raw
"{'max_iter': 400, 'max_depth': 4, 'learning_rate': 0.01001391429235529, 'min_samples_leaf': 10, 'l2_regularization': 0.0004305608289370158, 'max_leaf_nodes': 81}",GB,T_C,42.58357973982882,96.36135659573607,79.14606852132091,0.7942798047807373,0.4419155275955623,53,opx_liq,raw
"{'max_iter': 400, 'max_depth': 3, 'learning_rate': 0.05466586286870985, 'min_samples_leaf': 22, 'l2_regularization': 0.0008290237734273495, 'max_leaf_nodes': 39}",GB,P_kbar,2.1704136790102595,4.700993307657392,3.6790443626616667,0.8294627461023186,0.46169256941397857,53,opx_liq,raw
"{'n_estimators': 700, 'max_depth': 16, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9617027856430507}",RF,T_C,7.29395361452473,94.86948919990414,73.53010235415537,0.8006004190236872,0.07688408229072767,53,opx_liq,alr
"{'n_estimators': 400, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.9913821292378133}",RF,P_kbar,1.8526012884073007e-08,7.055056035222189,4.728200180124671,0.6159029827734251,2.625920019852763e-09,53,opx_liq,alr
