index,iso_score,iso_inlier,T_pred,P_pred
130,-0.5176888304498161,1,1016.8888888888889,9.763674619574395
131,-0.5091275942648725,1,900.0,9.3000000715256
132,-0.5184184300313884,1,900.0,10.0
133,-0.5241556936529086,1,900.0,9.693111129707756
134,-0.5132573449305122,1,1001.3055555555555,7.022909071941695
135,-0.5347509732468125,1,900.0,2.1259999275208
136,-0.534694009683616,1,912.5,2.0000000298022997
137,-0.5355857226376495,1,897.0,2.1259999275208
138,-0.5376366855367979,1,896.0,2.1259999275208
139,-0.5349373400216322,1,894.0,2.1259999275208
140,-0.5396941809634569,1,892.8285714285714,2.1170000731945
141,-0.529149301401007,1,941.1805555555555,2.1299999952316
142,-0.5350062448660687,1,906.25,2.0000000298022997
143,-0.538660038780657,1,905.0,2.0000000298022997
144,-0.5350779817048803,1,900.0,2.1170000731945
145,-0.5247828382749102,1,900.0,2.0000000298022997
146,-0.5232830676229945,1,900.0,1.9799999892712
147,-0.5198898531232334,1,920.530303030303,2.0000000298022997
148,-0.5460401344122611,0,910.0,3.0070000886917
149,-0.5552243147880587,0,908.6607142857142,6.999999880790701
150,-0.543105849802251,1,926.9444444444445,3.125
151,-0.5366787313067726,1,900.0,5.0
152,-0.5449601830794775,0,900.0,2.5
153,-0.5313366611912679,1,902.5,3.06250005960465
154,-0.5352065505336531,1,900.0,2.5
155,-0.5390009943913052,1,901.2980769230769,2.0000000298022997
156,-0.5363608973493805,1,905.4563492063492,2.1170000731945
157,-0.5262263169373733,1,901.3392857142858,2.0000000298022997
158,-0.5281160259943976,1,900.0,1.9799999892712
159,-0.5210171535007777,1,931.1607142857142,2.0000000298022997
160,-0.5298344870497131,1,915.0,2.0000000298022997
161,-0.5285845958005039,1,917.3214285714286,2.1299999952316
162,-0.48990133951017933,1,968.75,10.0
163,-0.4112103286091579,1,1258.888888888889,11.749999880790499
164,-0.44413126317719653,1,1218.0339743589743,15.0
165,-0.4934173494634262,1,1048.7083333333335,15.0
166,-0.5004197421601637,1,1043.2635281385283,12.000000476837
167,-0.4978322484570353,1,1036.949350649351,12.000000476837
168,-0.49299895332739974,1,969.3333333333333,10.0
169,-0.6214316429651536,0,1004.5,10.0
170,-0.4927252518957136,1,953.1180555555555,10.399999991059305
171,-0.5021473391618904,1,1030.7250000000001,15.0
172,-0.5068996041251522,1,1031.7636363636364,15.0
173,-0.5162662253712811,1,1033.5795454545455,15.0
174,-0.422185158461047,1,1300.25,15.0
175,-0.42588854217368377,1,1194.196581196581,12.000000476837
176,-0.5033799145142042,1,1014.1666666666666,12.000000476836998
177,-0.5075654683218291,1,1000.0,11.499999761580998
178,-0.4913833202995352,1,965.3857142857144,7.87644445708062
179,-0.4361381758705602,1,1094.3851010101012,10.0
180,-0.4414943132808144,1,1046.25,10.0
181,-0.4727537225104295,1,985.7857142857142,10.0
182,-0.48490893993465406,1,968.1931818181818,7.87644445708062
183,-0.49616010194598203,1,952.9513888888889,7.659611106178159
184,-0.47315200368583005,1,990.5625,10.0
185,-0.4422736687616413,1,1055.3068181818182,7.659611106178159
186,-0.43979382600671646,1,1052.5,10.0
187,-0.44928559505260734,1,1040.0,9.3000000715256
188,-0.4644004691363406,1,992.5,10.205238345455335
189,-0.4355940806230695,1,1062.375,10.0
190,-0.5079830695212509,1,930.6875,7.87644445708062
191,-0.5145035542919403,1,901.9285714285714,7.87644445708062
192,-0.5306528769932818,1,906.875,10.0
193,-0.4941839281183888,1,946.2363636363636,10.0
194,-0.49865637464154006,1,931.5,10.0
195,-0.4911075419018106,1,970.7291666666667,10.0
196,-0.49310045521256773,1,973.9087301587301,10.0
197,-0.47792957282757376,1,1195.3714285714286,9.3000000715256
198,-0.4826513193999095,1,1184.7619047619048,8.086285725460572
199,-0.47705723460299293,1,1202.467120181406,8.043142862730285
200,-0.4775752461090598,1,1198.205357142857,10.0
201,-0.4796582616251077,1,1198.39453125,10.0
202,-0.47677913585277415,1,1200.2083333333335,9.3000000715256
